timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.70,8192,2,54479,3589448288,53,27,466789,4,14719,5,7455504,56,1,4,8026,371,2,13,27,8039631,274,1055149841,27,6,2,1,2,2,327,1,1051238812,1049432926,9476453,81567944,81567944,2,1,3588989536,73389,73389,2,2,2,81567944,4,3,26468,834817,146761,8912,8022,1051238812,457877,7892246,75
10011.94,8192,2,100398,6615253896,53,27,857373,4,27274,5,7455504,56,1,4,14775,716,2,13,27,13500048,458,1943207532,27,6,2,1,2,2,327,1,1935843740,1933922162,16078649,150328806,150345190,2,1,6614467464,73389,73389,2,2,2,150328806,4,3,28356,1553478,223382,16069,14771,1935843740,841304,13275090,75
15027.65,8192,2,133562,8800635140,53,27,1168402,4,36309,5,7455504,56,1,4,19646,32478,2,13,27,24496115,1604793,2584100498,27,6,2,1,2,2,327,1,2574295452,2572716675,30788869,199998051,200014435,2,1,8799914244,73389,73389,2,2,2,199998051,4,3,34590,3175153,366339,23965,19642,2574295452,1144437,24128182,75
20032.55,8192,2,155449,10242719680,53,27,1400019,4,42286,5,7455504,56,1,4,22863,82671,2,13,27,28587856,4194681,3007429077,27,6,2,1,2,2,327,1,2995954076,2994322492,38784860,232777168,232777168,2,1,10241474496,73389,73389,2,2,2,232760784,4,3,36830,5294983,505120,32749,22859,2995954076,1367270,28080649,75
25042.27,8192,2,181044,11929404420,53,27,1651927,4,49265,5,7455504,56,1,4,26625,115421,2,13,27,31420331,6049076,3502446725,27,6,2,1,2,2,327,1,3489046940,3487320305,44112113,271113891,271113891,2,1,11928290308,73389,73389,2,2,2,271097507,4,3,38003,7248311,614984,41621,26621,3489046940,1610306,30802808,75
30047.00,8192,2,211546,13939267024,54,27,1941620,4,57643,5,7720956,56,1,4,31105,142787,2,13,27,43172230,8654594,4091909390,27,6,2,1,2,2,327,1,4076249500,4074899215,61264772,316785884,316802268,2,1,13938578896,73389,73389,2,2,2,316785884,4,3,42234,8895697,790608,49964,31101,4076249500,1891656,42379668,75
35051.83,8192,2,259523,17100742076,54,27,2310465,4,70726,5,7720956,56,1,4,38158,143187,2,13,27,47539721,8654713,5019690996,27,6,2,1,2,2,327,1,5000569244,4999070655,66717785,388628653,388645037,2,1,17099660732,73389,73389,2,2,2,388628653,4,3,42473,9589188,872092,57267,38154,5000569244,2253198,46665454,75
40065.61,8192,2,304489,20063560972,54,27,2701368,4,82990,5,7720956,56,1,4,44766,148550,2,13,27,61510355,9111917,5889261137,27,6,2,1,2,2,327,1,5866824092,5865173260,83258986,455968425,455984809,2,1,20062610700,73389,73389,2,2,2,455968425,4,3,52000,10614695,995529,65537,44762,5866824092,2635831,60511787,75
45075.13,8192,2,320890,21144256852,54,27,2911736,4,87463,5,7720956,56,1,4,47174,228525,2,13,27,66706124,12388785,6206310159,27,6,2,1,2,2,327,1,6182576540,6181087930,93225233,480529695,480546079,2,1,21143306580,73389,73389,2,2,2,480529695,4,3,54330,12960638,1159634,74867,47171,6182576540,2836869,65543618,75
50087.15,8192,2,345922,22793779372,54,27,3183990,4,94291,5,7720956,56,1,4,50855,268833,2,13,27,69475237,14308266,6690674640,27,6,2,1,2,2,327,1,6665052572,6663293278,98581695,518024801,518041185,2,1,22793091244,73389,73389,2,2,2,518024801,4,3,55068,14988546,1270605,84999,50852,6665052572,3098991,68202025,75
55091.03,8192,2,375725,24757566860,54,27,3488809,4,102364,5,7720956,56,1,4,55233,300188,2,13,27,80181869,16951593,7266645362,27,6,2,1,2,2,327,1,7238754716,7237318005,114470753,562650377,562666761,2,1,24756616588,73389,73389,2,2,2,562650377,4,3,64434,16885696,1435695,94771,55229,7238754716,3394038,78743537,75
