timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.63,8192,2,23162,1525908392,53,27,285002,11,6208,5,7455504,56,1,4,3424,48098,2,3691,27,3074589,1794935,449823588,27,68,2,1,2,2,830,1,448045468,446202549,5541058,34669310,34669310,2,1,1524728744,73389,73389,2,2,2,34652926,11,3,19246,1908363,253388,13129,3420,448045468,271873,2820926,350
10020.25,8192,2,68039,4482894584,53,27,638290,11,18448,5,7455504,56,1,4,10019,48153,2,3691,27,7490177,1795110,1317499311,27,68,2,1,2,2,830,1,1312465308,1310632018,10975296,101861626,101878010,2,1,4481911544,73389,73389,2,2,2,101861626,11,3,20178,2549089,323551,19984,10015,1312465308,618306,7166410,350
15030.78,8192,2,92901,6121275984,53,27,932173,11,25228,5,7455504,56,1,4,13673,90515,2,3691,27,21414522,3717634,1798318043,27,68,2,1,2,2,830,1,1791402396,1789555271,29372651,139094588,139110972,2,1,6120161872,73389,73389,2,2,2,139094588,11,3,24129,4330466,554574,32846,13669,1791402396,899327,20860697,350
20039.14,8192,2,117483,7741041852,53,27,1236300,11,31931,5,7455504,56,1,4,17285,111034,2,3691,27,24749119,5058629,2273615792,27,68,2,1,2,2,830,1,2264834460,2263040849,34771508,175911917,175928301,2,1,7740124348,73389,73389,2,2,2,175911917,11,3,24893,5923899,745736,45925,17281,2264834460,1190375,24004691,350
25049.44,8192,2,136770,9011936436,53,27,1494544,11,37192,5,7455504,56,1,4,20120,202723,2,3691,27,27460906,7086315,2646697334,27,68,2,1,2,2,830,1,2636423580,2634557092,40116288,204806311,204806311,2,1,9010756788,73389,73389,2,2,2,204789927,11,3,25481,8009923,907401,57007,20116,2636423580,1437537,26553036,350
30053.94,8192,2,166952,11000827520,53,27,1802670,11,45370,5,7455504,56,1,4,24554,247498,2,3691,27,44528501,9641931,3230154449,27,68,2,1,2,2,830,1,3217596828,3215911492,62333456,249994976,250011360,2,1,10999778944,73389,73389,2,2,2,249994976,11,3,35233,9873167,1094129,67522,24550,3217596828,1735148,43433808,350
35058.61,8192,2,214776,14152010112,54,27,2185110,11,58522,5,7720956,56,1,4,31582,247603,2,3691,27,52044992,9642110,4154827731,27,68,2,1,2,2,830,1,4138770844,4137096258,71250763,321610528,321626912,2,1,14150863232,73389,73389,2,2,2,321610528,11,3,36650,10583625,1182534,74877,31578,4138770844,2110233,50861556,350
40073.02,8192,2,258642,17042473956,54,27,2580637,11,70486,5,7720956,56,1,4,38029,256411,2,3691,27,60954026,10072234,5003061882,27,68,2,1,2,2,830,1,4983792028,4982040370,82429044,387305867,387322251,2,1,17041458148,73389,73389,2,2,2,387305867,11,3,43559,11632730,1320783,82722,38025,4983792028,2497915,59631824,350
45087.25,8192,2,272902,17982326356,54,27,2759428,11,74374,5,7720956,56,1,4,40123,366556,2,3691,27,66023237,13561211,5278667081,27,68,2,1,2,2,830,1,5258256796,5256768345,92548184,408676575,408676575,2,1,17981048404,73389,73389,2,2,2,408660191,11,3,43642,14018020,1471164,91003,40119,5258256796,2668425,64550363,350
50099.90,8192,2,286063,18849358336,54,27,2929947,11,77961,5,7720956,56,1,4,42056,475391,2,3691,27,69156819,17151985,5533092088,27,68,2,1,2,2,830,1,5511618972,5510235425,101436793,428374400,428390784,2,1,18848473600,73389,73389,2,2,2,428374400,11,3,45930,16470553,1605069,103441,42052,5511618972,2826506,67549152,350
