timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5042.12,8192,2,6979,459499360,53,27,104193,9,1795,5,7455504,56,1,4,1045,147646,2,8385,27,2146558,5237916,136845723,27,72,2,1,2,2,663,1,136225180,134426114,9163742,10419336,10435720,2,1,458450784,73389,73389,2,2,2,10419336,9,3,24073,3205099,174774,4784,1041,136225180,99409,1970997,427
10062.69,8192,2,14175,933750936,53,27,202398,9,3747,5,7455504,56,1,4,2102,301612,2,8385,27,4674480,11429475,276012004,27,72,2,1,2,2,663,1,274768284,273076561,19994233,21211186,21211186,2,1,932571288,73389,73389,2,2,2,21194802,9,3,29444,6307773,263759,9270,2098,274768284,193128,4410439,427
15079.86,8192,2,22849,1505130172,53,27,324411,9,6120,5,7455504,56,1,4,3377,400908,2,8385,27,7058815,16078371,443993778,27,72,2,1,2,2,663,1,442016156,440109918,28824233,34188141,34204525,2,1,1504278204,73389,73389,2,2,2,34188141,9,3,34294,9282707,377219,22472,3374,442016156,301939,6681411,427
20091.25,8192,2,32598,2147756964,53,27,446300,9,8782,5,7455504,56,1,4,4811,514533,2,8385,27,10740776,20921892,632628682,27,72,2,1,2,2,663,1,629842332,628014921,40584097,48788827,48805211,2,1,2146708388,73389,73389,2,2,2,48788827,9,3,38876,12016150,516855,28002,4807,629842332,418298,10223671,427
25095.94,8192,2,79373,5229926840,53,27,867963,9,21522,5,7455504,56,1,4,11685,528442,2,8385,27,18987124,21504998,1537104092,27,72,2,1,2,2,663,1,1530831260,1528995349,51007275,118850058,118850058,2,1,5228681656,73389,73389,2,2,2,118833674,9,3,51407,13125414,651522,37347,11681,1530831260,830616,18335783,427
30100.98,8192,2,128619,8474832528,53,27,1315005,9,34969,5,7455504,56,1,4,18921,528861,2,8385,27,25659092,21505460,2489125215,27,72,2,1,2,2,663,1,2479268252,2477537370,59102787,192599404,192599404,2,1,8473652880,73389,73389,2,2,2,192583020,9,3,60293,13918222,771907,45258,18917,2479268252,1269747,24887020,427
35111.40,8192,2,167399,11030122112,53,27,1670134,9,45545,5,7455504,56,1,4,24619,576055,2,8385,27,34845131,22638773,3238844583,27,72,2,1,2,2,663,1,3226116508,3224426707,71064861,250666720,250683104,2,1,11029335680,73389,73389,2,2,2,250666720,9,3,66424,15372573,883356,56619,24616,3226116508,1613515,33961347,427
40117.03,8192,2,185566,12227350924,53,27,1875785,9,50446,5,7455504,56,1,4,27290,641833,2,8385,27,40742004,26093588,3590357860,27,72,2,1,2,2,663,1,3576209820,3574456945,82481970,277883913,277883913,2,1,12226892172,73389,73389,2,2,2,277883913,9,3,78045,17815719,1058928,65791,27286,3576209820,1809994,39682465,427
45122.15,8192,2,235806,15537930300,54,27,2314218,9,64204,5,7720956,56,1,4,34672,642556,2,8385,27,49757198,26093912,4561674973,27,72,2,1,2,2,663,1,4543783324,4542238211,93028711,353111693,353128077,2,1,15536914492,73389,73389,2,2,2,353111693,9,3,84695,18640525,1176649,75218,34668,4543783324,2239000,48580073,427
50141.93,8192,2,278017,18319401160,54,27,2702726,9,75771,5,7720956,56,1,4,40876,657557,2,8385,27,56119855,26861921,5377969491,27,72,2,1,2,2,663,1,5356954012,5355338872,101412421,416337366,416337366,2,1,18318844104,73389,73389,2,2,2,416337366,9,3,90737,19918137,1307527,83504,40872,5356954012,2619222,54811555,427
