timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.39,8192,2,48935,3224258540,53,27,426174,2,13239,5,7455504,56,1,4,7211,5064,2,18,27,7702651,479474,948064065,27,5,2,1,2,2,286,1,944415132,942675803,9606566,73268177,73268177,2,1,3223799788,73389,73389,2,2,2,73268177,3,3,23450,1163951,140663,9642,7207,944415132,416532,7562951,69
10034.67,8192,2,56914,3749824804,53,27,543663,2,15415,5,7455504,56,1,4,8384,169520,2,18,27,10907216,5358127,1102493879,27,5,2,1,2,2,286,1,1098162588,1096260376,20210056,85206907,85223291,2,1,3749103908,73389,73389,2,2,2,85206907,3,3,29615,4027116,267211,21212,8380,1098162588,522451,10641469,69
15043.78,8192,2,62670,4129173636,53,27,628038,2,16958,5,7455504,56,1,4,9231,414961,2,18,27,12607249,11451685,1214022580,27,5,2,1,2,2,286,1,1209180572,1207210366,28821600,93824003,93840387,2,1,4128256132,73389,73389,2,2,2,93824003,3,3,35610,7516618,347275,27755,9227,1209180572,600283,12260521,69
20066.38,8192,2,68826,4534736868,53,27,716908,2,18664,5,7455504,56,1,4,10134,600545,2,18,27,14530268,17439066,1332917534,27,5,2,1,2,2,286,1,1327538588,1325777660,38281353,103047307,103063691,2,1,4534081508,73389,73389,2,2,2,103047307,3,3,41091,10789132,437307,32113,10130,1327538588,684795,14093810,69
25081.99,8192,2,75809,4995029276,53,27,817881,2,20568,5,7455504,56,1,4,11162,756298,2,18,27,17407224,23505409,1468271264,27,5,2,1,2,2,286,1,1462280604,1460334434,50423994,113511477,113511477,2,1,4994504988,73389,73389,2,2,2,113511477,3,3,48164,13683563,560274,37075,11158,1462280604,780806,16847030,69
30086.72,8192,2,104166,6863520804,53,27,1067988,2,28300,5,7455504,56,1,4,15328,818602,2,18,27,20670986,25441635,2016420962,27,5,2,1,2,2,286,1,2008326556,2006541261,56773400,155978683,155978683,2,1,6862341156,73389,73389,2,2,2,155962299,3,3,51781,15396233,670153,44784,15324,2008326556,1023204,20001372,69
35092.63,8192,2,151074,9954406968,53,27,1435855,2,41095,5,7455504,56,1,4,22222,818772,2,18,27,25066354,25441947,2923420214,27,5,2,1,2,2,286,1,2911936924,2909954900,62229811,226220138,226236522,2,1,9953686072,73389,73389,2,2,2,226220138,3,3,51781,16066158,735193,51964,22218,2911936924,1383891,24331434,69
40097.48,8192,2,198647,13089140024,53,27,1807857,2,54070,5,7455504,56,1,4,29211,818886,2,18,27,29440856,25442113,3842914898,27,5,2,1,2,2,286,1,3827999132,3826368387,67681725,297467050,297483434,2,1,13088550200,73389,73389,2,2,2,297467050,3,3,52430,16751893,802974,59155,29207,3827999132,1748702,28637935,69
45101.58,8192,2,261791,17250174080,54,27,2265054,2,71292,5,7720956,56,1,4,38491,819008,2,18,27,50563917,25712383,5063804301,27,5,2,1,2,2,286,1,5044216220,5042734889,92947884,392038240,392038240,2,1,17249682560,73389,73389,2,2,2,392038240,3,3,57879,17631159,953631,69371,38487,5044216220,2195683,49610812,69
50105.47,8192,2,327087,21552772512,54,27,2731541,2,89098,5,7720956,56,1,4,48088,819132,2,18,27,59504500,25712837,6326660134,27,5,2,1,2,2,286,1,6302245276,6300506887,103514107,489824568,489824568,2,1,21552280992,73389,73389,2,2,2,489824568,3,3,58725,18529370,1058995,80012,48084,6302245276,2651529,58445918,69
55110.83,8192,2,391125,25772395752,54,27,3218723,2,106564,5,7720956,56,1,4,57496,819313,2,18,27,68440205,25713327,7564525694,27,5,2,1,2,2,286,1,7535370652,7533957885,114110889,585714670,585731054,2,1,25771445480,73389,73389,2,2,2,585714670,3,3,59796,19448717,1184791,90574,57492,7535370652,3128149,67256164,69
