timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.22,8192,2,51106,3367333552,53,27,421674,1,13779,5,7455504,56,1,4,7531,1237,2,16,27,8657145,812,989998018,27,5,2,1,2,2,292,1,986227100,984439083,10346157,76513924,76530308,2,1,3366612656,73389,73389,2,2,2,76513924,4,3,20916,812496,176718,8866,7527,986227100,412808,8480622,155
10013.15,8192,2,105167,6929387792,53,27,866251,1,28521,5,7455504,56,1,4,15475,1869,2,16,27,17666657,1041,2035410518,27,5,2,1,2,2,292,1,2027594140,2025784221,21049406,157475660,157475660,2,1,6928208144,73389,73389,2,2,2,157459276,4,3,22906,1653049,299367,19290,15471,2027594140,846961,17366995,155
15017.69,8192,2,157835,10399884932,53,27,1323063,1,42883,5,7455504,56,1,4,23214,2529,2,16,27,26747162,1255,3053703992,27,5,2,1,2,2,292,1,3041960348,3040239852,31616620,236350595,236350595,2,1,10399426180,73389,73389,2,2,2,236350595,4,3,27638,2497125,428250,28540,23210,3041960348,1294523,26319099,155
20021.39,8192,2,217670,14342733104,54,27,1828280,1,59257,5,7720956,56,1,4,32008,2854,2,16,27,35702045,1566,4210669799,27,5,2,1,2,2,292,1,4194476444,4192883315,42222851,325943652,325960036,2,1,14341520688,73389,73389,2,2,2,325943652,4,3,27962,3421679,540741,38739,32004,4194476444,1789541,35161699,155
25025.19,8192,2,267622,17634438112,54,27,2250341,1,72934,5,7720956,56,1,4,39347,2989,2,16,27,41667702,1873,5176391975,27,5,2,1,2,2,292,1,5156544924,5155073155,49419157,400770024,400770024,2,1,17633160160,73389,73389,2,2,2,400753640,4,3,29295,4171710,634309,47213,39343,5156544924,2203128,41034091,155
30034.30,8192,2,311754,20542334532,54,27,2628877,1,84972,5,7720956,56,1,4,45835,17106,2,16,27,45726951,313584,6029992743,27,5,2,1,2,2,292,1,6006940060,6005146883,54874488,466858579,466858579,2,1,20541777476,73389,73389,2,2,2,466858579,4,3,29416,5161367,719301,55644,45831,6006940060,2573233,45008869,155
35046.06,8192,2,321665,21195312704,54,27,2774841,1,87673,5,7720956,56,1,4,47291,120787,2,16,27,56240551,4660835,6221660354,27,5,2,1,2,2,292,1,6197780892,6196054421,72442047,481698992,481698992,2,1,21194034752,73389,73389,2,2,2,481682608,4,3,32857,7846276,853561,65145,47287,6197780892,2709696,55387510,155
40073.81,8192,2,329574,21716556900,54,27,2886950,1,89830,5,7720956,56,1,4,48451,304108,2,16,27,59222881,9741368,6374379071,27,5,2,1,2,2,292,1,6349824412,6348400189,83039972,493545451,493545451,2,1,21715278948,73389,73389,2,2,2,493529067,4,3,36250,10713750,968239,70721,48447,6349824412,2816229,58255222,155
45095.47,8192,2,339474,22368814176,54,27,3023496,1,92532,5,7720956,56,1,4,49907,436670,2,16,27,62405731,14018577,6566037439,27,5,2,1,2,2,292,1,6540665244,6539058080,93013157,508369480,508369480,2,1,22368257120,73389,73389,2,2,2,508369480,4,3,38272,13418705,1089361,77236,49903,6540665244,2946260,61316646,155
50103.29,8192,2,350523,23096903220,54,27,3176131,1,95545,5,7720956,56,1,4,51531,580282,2,16,27,65688802,17944103,6779805589,27,5,2,1,2,2,292,1,6753526172,6751870929,102956131,524909511,524925895,2,1,23096018484,73389,73389,2,2,2,524909511,4,3,43579,15970841,1230502,85743,51527,6753526172,3090388,64458085,155
55107.79,8192,2,386083,25440105076,54,27,3524055,1,105244,5,7720956,56,1,4,56757,589487,2,16,27,69433002,18720353,7467404718,27,5,2,1,2,2,292,1,7438508444,7436831323,108384269,578168567,578184951,2,1,25439416948,73389,73389,2,2,2,578168567,4,3,45013,17197921,1361531,96714,56753,7438508444,3427341,68071178,155
