timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5028.70,8192,2,10391,684435452,53,27,153428,8,2725,5,7455504,56,1,4,1548,123086,2,6795,27,3128784,5018614,203029852,27,77,2,1,2,2,1193,1,202154396,200190282,9670147,15544925,15544925,2,1,683976700,73389,73389,2,2,2,15544925,21,3,21725,3159017,209038,6814,1544,202154396,146614,2919500,476
10033.37,8192,2,50178,3305985240,53,27,486198,8,13522,5,7455504,56,1,4,7392,152500,2,6795,27,11512641,5981512,971939100,27,77,2,1,2,2,1193,1,968139164,966590851,20595936,75125602,75125602,2,1,3305526488,73389,73389,2,2,2,75125602,21,3,31727,4373677,350747,15432,7388,968139164,470766,11160655,476
15038.41,8192,2,105843,6973955580,53,27,979568,8,28705,5,7455504,56,1,4,15574,152691,2,6795,27,20287187,5981832,2048478617,27,77,2,1,2,2,1193,1,2040570268,2038772554,31188690,158481117,158497501,2,1,6973169148,73389,73389,2,2,2,158481117,21,3,37522,5239253,464159,24712,15570,2040570268,954856,19822135,476
20043.45,8192,2,164270,10823998160,53,27,1504227,8,44692,5,7455504,56,1,4,24159,152964,2,6795,27,27885827,5982243,3178043604,27,77,2,1,2,2,1193,1,3165823388,3164216278,40397740,245989532,245989532,2,1,10822818512,73389,73389,2,2,2,245973148,21,3,39948,6181886,593799,34478,24155,3165823388,1469749,27290861,476
25047.93,8192,2,211885,13961483728,54,27,1859055,8,57733,5,7720956,56,1,4,31155,153147,2,6795,27,36914156,5982523,4098492725,27,77,2,1,2,2,1193,1,4082803100,4081419555,51086245,317293788,317293788,2,1,13960205776,73389,73389,2,2,2,317277404,21,3,50458,6856353,714358,41936,31151,4082803100,1817119,36198598,476
30052.37,8192,2,260779,17183320744,54,27,2286022,8,71068,5,7720956,56,1,4,38341,153260,2,6795,27,45545057,5982817,5043914363,27,77,2,1,2,2,1193,1,5024686492,5023203892,61126684,390518846,390518846,2,1,17182108328,73389,73389,2,2,2,390502462,21,3,58548,7596052,806567,49353,38337,5024686492,2236669,44737316,476
35064.34,8192,2,294913,19432537360,54,27,2619030,8,80377,5,7720956,56,1,4,43359,190688,2,6795,27,48998015,7059350,5704151864,27,77,2,1,2,2,1193,1,5682405788,5680758165,66540581,441619532,441635916,2,1,19431259408,73389,73389,2,2,2,441619532,21,3,58549,9053134,913354,57451,43355,5682405788,2561579,48084885,476
40073.08,8192,2,307300,20248844476,54,27,2781946,8,83757,5,7720956,56,1,4,45179,281049,2,6795,27,58463536,11211402,5943704553,27,77,2,1,2,2,1193,1,5920956828,5919388168,83053056,460186861,460186861,2,1,20248221884,73389,73389,2,2,2,460186861,21,3,61722,11638938,1066832,65057,45175,5920956828,2716889,57396520,476
45085.10,8192,2,323615,21323904260,54,27,2985470,8,88207,5,7720956,56,1,4,47576,373513,2,6795,27,63289408,14400254,6259171464,27,77,2,1,2,2,1193,1,6235136412,6233632655,92702739,484617059,484633443,2,1,21323150596,73389,73389,2,2,2,484617059,21,3,62748,14010760,1218548,73736,47572,6235136412,2911734,62071265,476
50097.53,8192,2,367941,24244780116,54,27,3366558,8,100294,5,7720956,56,1,4,54090,376464,2,6795,27,67338802,14764320,7116192120,27,77,2,1,2,2,1193,1,7088939420,7087436486,98175658,550990175,551006559,2,1,24243567700,73389,73389,2,2,2,550990175,21,3,62750,15001800,1297686,81423,54086,7088939420,3285135,66042479,476
55109.33,8192,2,382820,25225199300,54,27,3564254,8,104349,5,7720956,56,1,4,56278,442234,2,6795,27,69311559,17602579,7404158906,27,77,2,1,2,2,1193,1,7375724956,7374023093,103441126,573278387,573294771,2,1,25224249028,73389,73389,2,2,2,573278387,21,3,63957,17695931,1409418,92065,56274,7375724956,3472189,67904073,476
60129.07,8192,2,394156,25972097176,54,27,3707911,8,107443,5,7720956,56,1,4,57943,514455,2,6795,27,80786879,22400471,7623324560,27,77,2,1,2,2,1193,1,7593959836,7592401792,123969797,590260786,590260786,2,1,25971474584,73389,73389,2,2,2,590260786,21,3,67973,20317098,1562118,98354,57939,7593959836,3609557,79225128,476
