timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5033.84,8192,2,13839,911465388,53,27,185583,2,3667,5,7455504,56,1,4,2054,156967,2,1451,27,3356672,3984747,269592754,27,83,2,1,2,2,779,1,268476828,266532890,8694708,20697249,20713633,2,1,910678956,73389,73389,2,2,2,20697249,19,3,15324,2840333,197875,8690,2050,268476828,176893,3157226,425
10038.69,8192,2,47207,3110215976,53,27,486337,2,12766,5,7455504,56,1,4,6957,171456,2,1451,27,8472926,5090798,914700215,27,83,2,1,2,2,779,1,911122844,909383512,16017168,70661406,70677790,2,1,3109101864,73389,73389,2,2,2,70661406,19,3,16081,4111550,318303,17245,6953,911122844,469092,8153437,425
15043.46,8192,2,90155,5940252320,53,27,843872,2,24481,5,7455504,56,1,4,13268,171523,2,1451,27,12913131,5091046,1745015167,27,83,2,1,2,2,779,1,1738318236,1736612282,21444663,134990840,135007224,2,1,5939596960,73389,73389,2,2,2,134990840,19,3,16415,4722210,377383,23726,13264,1738318236,820146,12534802,425
20047.93,8192,2,132856,8754101272,53,27,1202729,2,36127,5,7455504,56,1,4,19543,171605,2,1451,27,17348888,5091362,2570593520,27,83,2,1,2,2,779,1,2560795036,2559152658,26874792,198943442,198959826,2,1,8753511448,73389,73389,2,2,2,198943442,19,3,16513,5338001,465907,30185,19539,2560795036,1172544,16882013,425
25059.46,8192,2,163467,10771107300,53,27,1529819,2,44473,5,7455504,56,1,4,24042,206826,2,1451,27,20851578,6093261,3162558962,27,83,2,1,2,2,779,1,3150487964,3148743354,32277917,244787467,244787467,2,1,10769927652,73389,73389,2,2,2,244771083,19,3,18463,6794531,610462,39790,24038,3150487964,1490029,20240787,425
30063.92,8192,2,197704,13027074124,53,27,1850655,2,53812,5,7455504,56,1,4,29073,230204,2,1451,27,43193225,7611741,3824525193,27,83,2,1,2,2,779,1,3809911196,3808193125,60886439,296051993,296068377,2,1,13026287692,73389,73389,2,2,2,296051993,19,3,28406,8241458,834377,50807,29069,3809911196,1799848,42358588,425
35079.40,8192,2,212826,14023684008,54,27,2037899,2,57991,5,7720956,56,1,4,31295,298851,2,1451,27,48774397,10816510,4116957351,27,83,2,1,2,2,779,1,4101153180,4099560142,71572453,318698494,318714878,2,1,14022733736,73389,73389,2,2,2,318698494,19,3,29683,10602597,965747,60091,31291,4101153180,1977808,47809286,425
40103.94,8192,2,221389,14587788748,54,27,2157780,2,60325,5,7720956,56,1,4,32552,506505,2,1451,27,52032116,15306825,4282437587,27,83,2,1,2,2,779,1,4265910684,4264503253,82544938,331527993,331527993,2,1,14586510796,73389,73389,2,2,2,331511609,19,3,30064,13291348,1052172,65768,32548,4265910684,2092012,50981679,425
45113.39,8192,2,232751,15336656012,54,27,2311681,2,63426,5,7720956,56,1,4,34224,648911,2,1451,27,54610877,19098518,4502520911,27,83,2,1,2,2,779,1,4485063068,4483393681,90718131,348549193,348549193,2,1,15336164492,73389,73389,2,2,2,348549193,19,3,32819,15923349,1182607,74087,34220,4485063068,2237594,53429388,425
50127.08,8192,2,257523,16968873720,54,27,2590410,2,70178,5,7720956,56,1,4,37862,707013,2,1451,27,57445964,20935253,4981227792,27,83,2,1,2,2,779,1,4961903004,4960511459,96077691,385645050,385645050,2,1,16967661304,73389,73389,2,2,2,385628666,19,3,32870,17956832,1312394,84073,37858,4961903004,2506337,56134238,425
55135.88,8192,2,275085,18126187800,54,27,2811493,2,74949,5,7720956,56,1,4,40443,789957,2,1451,27,59786367,23365124,5321025850,27,83,2,1,2,2,779,1,5300330908,5298796874,101371173,411938706,411955090,2,1,18125303064,73389,73389,2,2,2,411938706,19,3,32880,20317612,1438003,94590,40440,5300330908,2716903,58349101,425
60148.27,8192,2,291256,19191544948,54,27,3014374,2,79381,5,7720956,56,1,4,42820,846224,2,1451,27,71405760,27690056,5633724533,27,83,2,1,2,2,779,1,5611757980,5610278930,121158525,436149879,436166263,2,1,19190594676,73389,73389,2,2,2,436149879,19,3,37938,22728170,1628835,103343,42816,5611757980,2911031,69778498,425
65152.64,8192,2,331091,21816505916,54,27,3346357,2,90244,5,7720956,56,1,4,48676,861820,2,1451,27,75197863,28397732,6404184300,27,83,2,1,2,2,779,1,6379315612,6377600159,126578619,495802125,495818509,2,1,21815293500,73389,73389,2,2,2,495802125,19,3,38140,23911995,1729099,113015,48672,6379315612,3233342,73470324,425
70156.82,8192,2,381406,25132000492,54,27,3735231,2,103966,5,7720956,56,1,4,56067,861944,2,1451,27,79544087,28397868,7376555295,27,83,2,1,2,2,779,1,7348068764,7346783523,132038883,571169169,571169169,2,1,25130722540,73389,73389,2,2,2,571152785,19,3,41796,24623435,1812092,121198,56063,7348068764,3614033,77733882,425
