timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.98,8192,2,28245,1860886044,53,27,298021,3,7594,5,7455504,56,1,4,4171,47242,2,3243,27,6532299,2055168,548103222,27,69,2,1,2,2,660,1,545956252,544137663,9985567,42280949,42280949,2,1,1859640860,73389,73389,2,2,2,42264565,11,3,26872,1852089,259930,11822,4167,545956252,286199,6271602,364
10018.28,8192,2,75247,4957932592,53,27,650087,3,20413,5,7455504,56,1,4,11077,47503,2,3243,27,10923593,2055284,1456679512,27,69,2,1,2,2,660,1,1451139484,1449464877,15422333,112669860,112669860,2,1,4956752944,73389,73389,2,2,2,112653476,11,3,26881,2515080,326228,18934,11073,1451139484,631153,10597000,364
15022.78,8192,2,130239,8581531752,53,27,1086777,3,35363,5,7455504,56,1,4,19159,47758,2,3243,27,24417235,2055643,2520037207,27,69,2,1,2,2,660,1,2510463388,2508724105,31331929,195019918,195036302,2,1,8580876392,73389,73389,2,2,2,195019918,11,3,34938,3326417,449499,27781,19155,2510463388,1058996,23966676,364
20032.80,8192,2,156416,10306358444,53,27,1347738,3,42550,5,7455504,56,1,4,23005,83040,2,3243,27,27357364,3770330,3026236495,27,69,2,1,2,2,660,1,3014697372,3012929261,36653448,234208609,234224993,2,1,10305178796,73389,73389,2,2,2,234208609,11,3,35019,5146872,580457,37162,23002,3014697372,1310576,26774559,364
25041.37,8192,2,169055,11139180632,53,27,1504365,3,45999,5,7455504,56,1,4,24864,180184,2,3243,27,34464963,7696682,3270786983,27,69,2,1,2,2,660,1,3258229148,3256341697,49853191,253152770,253152770,2,1,11138721880,73389,73389,2,2,2,253152770,11,3,38934,7750637,750043,44290,24860,3258229148,1460075,33713034,364
30056.29,8192,2,175851,11587217808,53,27,1595402,3,47851,5,7455504,56,1,4,25862,344716,2,3243,27,37404235,13280762,3402184742,27,69,2,1,2,2,660,1,3389039004,3387287518,61872608,263322028,263338412,2,1,11586169232,73389,73389,2,2,2,263322028,11,3,44402,10792462,849394,48626,25858,3389039004,1546776,36553381,364
35072.99,8192,2,183023,12059631068,53,27,1709493,3,49807,5,7455504,56,1,4,26917,577869,2,3243,27,39688685,18514921,3541087711,27,69,2,1,2,2,660,1,3527319964,3525400930,71467180,274058693,274075077,2,1,12058582492,73389,73389,2,2,2,274058693,11,3,49584,13934687,951594,70234,26913,3527319964,1639259,38735296,364
40096.61,8192,2,189383,12478829096,53,27,1794981,3,51543,5,7455504,56,1,4,27849,793846,2,3243,27,41986737,24531061,3663934229,27,69,2,1,2,2,660,1,3649610140,3647946000,82077390,283599326,283599326,2,1,12478370344,73389,73389,2,2,2,283599326,11,3,54686,17085031,1048365,74184,27846,3649610140,1720797,40936360,364
45106.91,8192,2,197379,13005774924,53,27,1898541,3,53722,5,7455504,56,1,4,29027,921510,2,3243,27,44541831,29285440,3819022117,27,69,2,1,2,2,660,1,3804012956,3802020654,91928265,295560473,295576857,2,1,13004660812,73389,73389,2,2,2,295560473,11,3,57816,19924790,1135980,78980,29024,3804012956,1819561,43404202,364
50126.58,8192,2,206236,13589412700,54,27,2009716,3,56184,5,7720956,56,1,4,30326,1073791,2,3243,27,47748753,34314654,3989898942,27,69,2,1,2,2,660,1,3974144412,3972574366,102677634,308830181,308846565,2,1,13588527964,73389,73389,2,2,2,308830181,11,3,60079,22765378,1221289,84142,30322,3974144412,1925574,46525808,364
