timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.84,8192,2,17980,1184442676,53,27,216606,4,4795,5,7455504,56,1,4,2663,70273,2,14,27,5164829,3128330,349582038,27,6,2,1,2,2,309,1,348168604,346347346,9800721,26910215,26910215,2,1,1184049460,73389,73389,2,2,2,26910215,4,3,19639,2405297,208220,11625,2659,348168604,204981,4955814,88
10021.85,8192,2,59144,3896766440,53,27,555163,4,15968,5,7455504,56,1,4,8712,90710,2,14,27,13462444,4209600,1145634980,27,6,2,1,2,2,309,1,1141154204,1139318636,20704116,88550958,88567342,2,1,3896242152,73389,73389,2,2,2,88550958,4,3,25966,3683054,340819,21283,8708,1141154204,533880,13120689,88
15027.22,8192,2,114089,7517285408,53,27,984774,4,30952,5,7455504,56,1,4,16785,91059,2,14,27,22438504,4209774,2207842260,27,6,2,1,2,2,309,1,2199298460,2197664110,31242733,170835480,170835480,2,1,7516761120,73389,73389,2,2,2,170835480,4,3,27929,4498453,447373,30472,16781,2199298460,954302,21990355,88
20036.67,8192,2,135486,8927257308,53,27,1241338,4,36842,5,7455504,56,1,4,19930,140092,2,14,27,27442147,6648178,2621714335,27,6,2,1,2,2,309,1,2611519900,2609797670,39735075,202877317,202893701,2,1,8926601948,73389,73389,2,2,2,202877317,4,3,28514,6728732,639850,40453,19926,2611519900,1200885,26801819,88
25040.99,8192,2,174170,11476255436,53,27,1578012,4,47392,5,7455504,56,1,4,25614,152382,2,14,27,31298458,7273958,3369553716,27,6,2,1,2,2,309,1,3356533148,3354890285,45159018,260813561,260813561,2,1,11475075788,73389,73389,2,2,2,260797177,4,3,29268,7818701,745664,48566,25610,3356533148,1529446,30552218,88
30046.33,8192,2,222820,14682101668,54,27,1991428,4,60661,5,7720956,56,1,4,32763,152483,2,14,27,45677342,7567648,4310165917,27,6,2,1,2,2,309,1,4293566876,4292082554,62524729,333669979,333669979,2,1,14680758180,73389,73389,2,2,2,333653595,4,3,34445,8565975,856879,56342,32759,4293566876,1935086,44819540,88
35055.73,8192,2,261416,17225332628,54,27,2375804,4,71238,5,7720956,56,1,4,38436,162811,2,14,27,54031545,8405193,5056646555,27,6,2,1,2,2,309,1,5037138332,5035492417,72967647,391458767,391475151,2,1,17224185748,73389,73389,2,2,2,391458767,4,3,34879,9868392,1014050,67002,38432,5037138332,2308802,53015840,88
40068.67,8192,2,273816,18042491712,54,27,2544552,4,74623,5,7720956,56,1,4,40259,245498,2,14,27,58175941,12126562,5296591094,27,6,2,1,2,2,309,1,5276082588,5274385197,82953837,410042480,410042480,2,1,18041148224,73389,73389,2,2,2,410026096,4,3,37640,12321298,1154926,74720,40255,5276082588,2469832,57019570,88
45072.59,8192,2,298209,19649871276,54,27,2834876,4,81277,5,7720956,56,1,4,43844,317359,2,14,27,61197229,13789821,5768193593,27,6,2,1,2,2,309,1,5745844636,5744283671,88337294,446564897,446581281,2,1,19648855468,73389,73389,2,2,2,446564897,4,3,42366,14089350,1311118,85937,43840,5745844636,2748939,59884186,88
50077.17,8192,2,344016,22668071400,54,27,3180209,4,93769,5,7720956,56,1,4,50575,317385,2,14,27,70942587,14139159,6653883928,27,6,2,1,2,2,309,1,6628221340,6626565844,100288147,515155886,515172270,2,1,22666858984,73389,73389,2,2,2,515155886,4,3,43267,14727774,1389499,92928,50571,6628221340,3087281,69551108,88
55081.61,8192,2,390165,25709215740,54,27,3507645,4,106357,5,7720956,56,1,4,57357,317445,2,14,27,75385025,14139491,7546151154,27,6,2,1,2,2,309,1,7517151644,7515518435,105694551,584283229,584299613,2,1,25708462076,73389,73389,2,2,2,584283229,4,3,43337,15344058,1453859,99927,57353,7517151644,3407718,73929314,88
