timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5006.11,8192,2,57212,3769619984,53,27,451193,4,15440,5,7455504,56,1,4,8428,252,2,20,27,9012724,397,1108206539,27,6,2,1,2,2,291,1,1103929756,1102070104,10528527,85655308,85671692,2,1,3768833552,73389,73389,2,2,2,85655308,3,3,24662,839058,148512,9451,8424,1103929756,441742,8864487,60
10009.25,8192,2,106058,6988311272,53,27,837558,4,28816,5,7455504,56,1,4,15605,447,2,20,27,14710378,564,2052478077,27,6,2,1,2,2,291,1,2044633500,2043011958,17382885,158814830,158814830,2,1,6987131624,73389,73389,2,2,2,158798446,3,3,25714,1548277,221056,16933,15601,2044633500,820625,14488842,60
15012.81,8192,2,152698,10061368336,53,27,1261485,4,41536,5,7455504,56,1,4,22459,653,2,20,27,19037390,732,2954215970,27,6,2,1,2,2,291,1,2943000988,2941296590,22887077,228657036,228657036,2,1,10060188688,73389,73389,2,2,2,228640652,3,3,25714,2290238,299806,23955,22455,2943000988,1237530,18737329,60
20023.48,8192,2,177982,11727405928,53,27,1533018,4,48431,5,7455504,56,1,4,26174,57887,2,20,27,33017252,2450069,3442946776,27,6,2,1,2,2,291,1,3429802396,3428268701,41691226,266512590,266528974,2,1,11726553960,73389,73389,2,2,2,266512590,3,3,34070,4370765,464998,35349,26170,3429802396,1497669,32552286,60
25027.03,8192,2,213330,14056714152,54,27,1858081,4,58129,5,7720956,56,1,4,31369,103291,2,20,27,39680200,3814339,4126598456,27,6,2,1,2,2,291,1,4110852508,4109231907,51215624,319452158,319468542,2,1,14055894952,73389,73389,2,2,2,319452158,3,3,36453,5818241,592388,43606,31365,4110852508,1814475,39087239,60
30030.97,8192,2,264157,17406028612,54,27,2336576,4,71990,5,7720956,56,1,4,38839,103682,2,20,27,49352494,3814590,5109363045,27,6,2,1,2,2,291,1,5089960348,5088325526,62318188,395578899,395595283,2,1,17405471556,73389,73389,2,2,2,395578899,3,3,42821,6646220,702570,51312,38835,5089960348,2285264,48649476,60
35035.28,8192,2,311169,20503730520,54,27,2722862,4,84811,5,7720956,56,1,4,45746,104076,2,20,27,53691413,3814765,6018073151,27,6,2,1,2,2,291,1,5995274652,5993892542,67790784,465967810,465984194,2,1,20502583640,73389,73389,2,2,2,465967810,3,3,42866,7379069,791336,58658,45742,5995274652,2664204,52899184,60
40055.79,8192,2,327281,21565486496,54,27,2922303,4,89206,5,7720956,56,1,4,48116,194130,2,20,27,62591143,6990227,6330118169,27,6,2,1,2,2,291,1,6306046364,6304213751,81637812,490103096,490119480,2,1,21564536224,73389,73389,2,2,2,490103096,3,3,45697,9800670,952413,69439,48113,6306046364,2852864,61638027,60
45064.06,8192,2,359434,23684079940,54,27,3250696,4,97975,5,7720956,56,1,4,52840,230749,2,20,27,65696178,8453400,6951545169,27,6,2,1,2,2,291,1,6925099420,6923520811,87063100,538252947,538269331,2,1,23683129668,73389,73389,2,2,2,538252947,3,3,46825,11480997,1078639,77465,52836,6925099420,3173231,64616615,60
50088.54,8192,2,376864,24832743268,54,27,3476668,4,102721,5,7720956,56,1,4,55402,292273,2,20,27,67918313,11048662,7288716682,27,6,2,1,2,2,291,1,7260905884,7259343718,92356110,564366379,564382763,2,1,24832120676,73389,73389,2,2,2,564366379,3,3,47023,13938930,1224437,91002,55398,7260905884,3385666,66693250,60
