timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5016.76,8192,2,31246,2058621388,53,27,314997,2,8413,5,7455504,56,1,4,4612,35381,2,19,27,4583331,1608668,606137416,27,5,2,1,2,2,390,1,603759004,601926484,7058819,46761529,46777913,2,1,2057507276,73389,73389,2,2,2,46761529,6,3,24561,1789027,186113,11932,4608,603759004,303065,4396069,73
10021.05,8192,2,62311,4105646212,53,27,610342,2,16885,5,7455504,56,1,4,9176,68270,2,19,27,7898971,2911666,1206652637,27,5,2,1,2,2,390,1,1201971612,1200315186,12432356,93299715,93299715,2,1,4104466564,73389,73389,2,2,2,93283331,6,3,25353,3306945,307465,20778,9172,1201971612,589564,7590650,73
15026.05,8192,2,107256,7067088852,53,27,978140,2,29143,5,7455504,56,1,4,15781,68372,2,19,27,12308076,2911759,2075639064,27,5,2,1,2,2,390,1,2067702172,2066019414,17865672,160606719,160606719,2,1,7065974740,73389,73389,2,2,2,160590335,6,3,25354,3944472,375419,27438,15777,2067702172,950702,11932118,73
20029.52,8192,2,153622,10122454504,53,27,1365701,2,41789,5,7455504,56,1,4,22596,68447,2,19,27,16699502,2912038,2972246992,27,5,2,1,2,2,390,1,2960957852,2959143927,23332657,230045358,230061742,2,1,10121995752,73389,73389,2,2,2,230045358,6,3,25519,4611182,433119,34429,22592,2960957852,1331272,16265743,73
25032.84,8192,2,201602,13284126164,54,27,1760929,2,54883,5,7720956,56,1,4,29646,68521,2,19,27,40477425,3436166,3899765958,27,5,2,1,2,2,390,1,3885015452,3883386170,52061569,301896319,301912703,2,1,13283438036,73389,73389,2,2,2,301896319,6,3,30229,5306190,591302,41676,29642,3885015452,1719253,39885125,73
30043.06,8192,2,234388,15444469348,54,27,2087732,2,63871,5,7720956,56,1,4,34465,85129,2,19,27,47694514,4462304,4533823696,27,5,2,1,2,2,390,1,4516651420,4514943976,61578353,350986091,351002475,2,1,15443388004,73389,73389,2,2,2,350986091,6,3,30751,6702507,716144,51372,34461,4516651420,2036360,46975691,73
35059.03,8192,2,243399,16038199668,54,27,2239814,2,66330,5,7720956,56,1,4,35788,239518,2,19,27,51077311,8639987,4707993012,27,5,2,1,2,2,390,1,4690059676,4688466940,71314616,364493367,364493367,2,1,16037708148,73389,73389,2,2,2,364493367,6,3,32704,9399327,821616,77127,35784,4690059676,2162687,50253266,73
40068.73,8192,2,264454,17425492804,54,27,2492109,2,72070,5,7720956,56,1,4,38882,289982,2,19,27,54506733,11055108,5115141309,27,5,2,1,2,2,390,1,5095596444,5094003194,78988976,396021267,396021267,2,1,17424935748,73389,73389,2,2,2,396021267,6,3,35303,11275140,988983,88300,38878,5095596444,2403809,53514878,73
45079.34,8192,2,275165,18131430680,54,27,2640818,2,74990,5,7720956,56,1,4,40454,436731,2,19,27,61357884,15310497,5322198585,27,5,2,1,2,2,390,1,5301772700,5300349266,92667949,412053394,412069778,2,1,18130349336,73389,73389,2,2,2,412053394,6,3,38458,14033419,1121429,95963,40451,5301772700,2544855,60232915,73
50092.99,8192,2,281780,18567340388,54,27,2750999,2,76795,5,7720956,56,1,4,41428,593742,2,19,27,63784977,20714619,5450311052,27,5,2,1,2,2,390,1,5429305756,5427833479,102754997,421970859,421970859,2,1,18565996900,73389,73389,2,2,2,421954475,6,3,42338,17240784,1229247,114150,41424,5429305756,2636849,62552006,73
55108.66,8192,2,288390,19002669030,54,27,2857281,2,78598,5,7720956,56,1,4,42399,776546,2,19,27,66092492,27229309,5578159991,27,5,2,1,2,2,390,1,5556576668,5555078340,113091115,431865907,431865907,2,1,19001379012,73389,73389,2,2,2,431849523,6,3,47524,20413375,1327122,127226,42395,5556576668,2730055,64761946,73
60123.69,8192,2,296114,19511777000,54,27,2963733,2,80707,5,7720956,56,1,4,43535,938544,2,19,27,67452486,31340722,5727721350,27,5,2,1,2,2,390,1,5705474460,5703902811,119189105,443433838,443450222,2,1,19511088872,73389,73389,2,2,2,443433838,6,3,48781,23355199,1403939,132143,43531,5705474460,2831590,66045033,73
