timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.34,8192,2,56187,3701914680,53,27,466420,3,15207,5,7455504,56,1,4,8277,673,2,18,27,7332457,179,1088282573,27,4,2,1,2,2,306,1,1084137884,1082305036,8846018,84119530,84135914,2,1,3701259320,73389,73389,2,2,2,84119530,4,3,21783,891536,160852,9586,8273,1084137884,456834,7171155,74
10040.49,8192,2,88388,5823919304,53,27,747721,3,23998,5,7455504,56,1,4,13009,43142,2,18,27,14520042,1509919,1710918257,27,4,2,1,2,2,306,1,1704370588,1702618659,18570071,132340950,132357334,2,1,5823001800,73389,73389,2,2,2,132340950,4,3,26024,2534032,272679,17395,13006,1704370588,730326,14247464,74
15045.29,8192,2,107124,7058438100,53,27,952465,3,29053,5,7455504,56,1,4,15762,126943,2,18,27,20822940,5133325,2073227703,27,4,2,1,2,2,306,1,2065211804,2063488341,31255602,160410111,160410111,2,1,7058044884,73389,73389,2,2,2,160410111,4,3,34933,4807436,429627,24952,15758,2065211804,927513,20392668,74
20049.55,8192,2,152253,10032204816,53,27,1330938,3,41396,5,7455504,56,1,4,22396,128196,2,18,27,29141363,5133672,2945972929,27,4,2,1,2,2,306,1,2934612380,2932744216,40954308,227985292,228001676,2,1,10031352848,73389,73389,2,2,2,227985292,4,3,49763,5562029,551601,34831,22392,2934612380,1296107,28588536,74
25054.57,8192,2,200817,13232414952,54,27,1717829,3,54661,5,7720956,56,1,4,29532,129121,2,18,27,38928790,5133885,3885009593,27,4,2,1,2,2,306,1,3870073244,3868299794,52223638,300710638,300727022,2,1,13231268072,73389,73389,2,2,2,300710638,4,3,66100,6339620,691814,43779,29528,3870073244,1674050,38235499,74
30081.45,8192,2,230843,15210816968,54,27,1982410,3,62905,5,7720956,56,1,4,33941,164816,2,18,27,45632906,7057122,4465309173,27,4,2,1,2,2,306,1,4448100764,4446592572,62536078,345680278,345696662,2,1,15209932232,73389,73389,2,2,2,345680278,4,3,66676,8048115,799689,52260,33938,4448100764,1930150,44831411,74
35094.83,8192,2,239457,15778529496,54,27,2106276,3,65254,5,7720956,56,1,4,35209,276967,2,18,27,48352791,11804315,4632113066,27,4,2,1,2,2,306,1,4614168988,4612543609,72439851,358581346,358597730,2,1,15777579224,73389,73389,2,2,2,358581346,4,3,73081,10795088,922501,61346,35205,4614168988,2044930,47428865,74
40105.41,8192,2,250330,16494818752,54,27,2254285,3,68220,5,7720956,56,1,4,36806,402148,2,18,27,51859302,16336895,4842463066,27,4,2,1,2,2,306,1,4823622044,4821955611,82745719,374869584,374869584,2,1,16494261696,73389,73389,2,2,2,374869584,4,3,76330,13607936,1027794,72467,36803,4823622044,2181818,50829515,74
45110.17,8192,2,292731,19288741452,54,27,2612652,3,79729,5,7720956,56,1,4,43038,403924,2,18,27,60590124,16846709,5662206184,27,4,2,1,2,2,306,1,5640200604,5638708298,93465647,438357401,438373785,2,1,19287725644,73389,73389,2,2,2,438357401,4,3,92953,14570132,1159364,81375,43034,5640200604,2531277,59429279,74
50115.08,8192,2,348059,22934626160,54,27,3078310,3,94819,5,7720956,56,1,4,51170,404906,2,18,27,69565812,16847541,6732211661,27,4,2,1,2,2,306,1,6706078108,6704437720,104049505,521221396,521237780,2,1,22933741424,73389,73389,2,2,2,521221396,4,3,98426,15456062,1289489,91262,51166,6706078108,2987048,68273939,74
55119.69,8192,2,398183,26237337908,54,27,3492894,3,108500,5,7720956,56,1,4,58533,405666,2,18,27,78426483,16847734,7701135097,27,4,2,1,2,2,306,1,7671292316,7669895796,114410510,596287495,596303879,2,1,26236649780,73389,73389,2,2,2,596287495,4,3,106459,16234925,1407141,100043,58529,7671292316,3392851,77016695,74
