timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5014.60,8192,2,22952,1512145832,53,27,252468,4,6151,5,7455504,56,1,4,3393,70353,2,3495,27,5258469,2958000,445744838,27,79,2,1,2,2,614,1,443982236,442147525,9719047,34358014,34358014,2,1,1511031720,73389,73389,2,2,2,34341630,12,3,19756,2283854,224800,8384,3389,443982236,244084,5032778,430
10032.31,8192,2,48626,3203742464,53,27,503294,4,13153,5,7455504,56,1,4,7164,138304,2,3495,27,10016908,4936432,941946191,27,79,2,1,2,2,614,1,938385820,936689459,17403532,72787008,72803392,2,1,3202628352,73389,73389,2,2,2,72787008,12,3,20049,4244605,341655,17748,7161,938385820,485546,9674703,430
15037.11,8192,2,78679,5184179404,53,27,798658,4,21349,5,7455504,56,1,4,11583,177455,2,3495,27,17346452,7347050,1523389237,27,79,2,1,2,2,614,1,1517461916,1515595617,29351462,117811833,117811833,2,1,5182999756,73389,73389,2,2,2,117795449,12,3,25469,5946197,505784,26193,11579,1517461916,772465,16839943,430
20043.52,8192,2,129026,8501505680,53,27,1219899,4,35080,5,7455504,56,1,4,18980,177794,2,3495,27,21651390,7347171,2496548822,27,79,2,1,2,2,614,1,2487001500,2485358346,34860228,193205612,193205612,2,1,8500326032,73389,73389,2,2,2,193189228,12,3,25495,6709267,577738,34398,18976,2487001500,1185501,21072591,430
25056.57,8192,2,173564,11436275168,53,27,1613446,4,47223,5,7455504,56,1,4,25525,188954,2,3495,27,35449621,7697348,3357652204,27,79,2,1,2,2,614,1,3344867740,3343177584,50821206,259906408,259906408,2,1,11435161056,73389,73389,2,2,2,259890024,12,3,32709,7714244,691500,42556,25521,3344867740,1570890,34757032,430
30069.58,8192,2,190488,12551511828,53,27,1814586,4,51844,5,7455504,56,1,4,28013,257398,2,3495,27,39436034,10644577,3685089337,27,79,2,1,2,2,614,1,3670974876,3669169649,58712640,285243759,285260143,2,1,12550725396,73389,73389,2,2,2,285243759,12,3,33775,10126476,846494,51539,28010,3670974876,1763047,38588228,430
35079.81,8192,2,219799,14483055604,54,27,2095901,4,59891,5,7720956,56,1,4,32319,295393,2,3495,27,47487454,13312135,4251710281,27,79,2,1,2,2,614,1,4235370908,4233834748,71684549,329140247,329156631,2,1,14482170868,73389,73389,2,2,2,329140247,12,3,41711,12162369,1003686,63976,32315,4235370908,2031925,46482655,430
40084.67,8192,2,251093,16545088172,54,27,2387800,4,68374,5,7720956,56,1,4,36919,339825,2,3495,27,54502087,15668890,4857016243,27,79,2,1,2,2,614,1,4838302108,4836592479,83096323,376006113,376022497,2,1,16544268972,73389,73389,2,2,2,376006113,12,3,51714,14022280,1177975,73045,36915,4838302108,2314755,53323164,430
45089.79,8192,2,308122,20302980520,54,27,2820062,4,83926,5,7720956,56,1,4,45300,340290,2,3495,27,63456564,15669124,5959602745,27,79,2,1,2,2,614,1,5936685468,5935174432,93637652,461405310,461421694,2,1,20301833640,73389,73389,2,2,2,461405310,12,3,55356,14867908,1279235,82429,45296,5936685468,2737633,62176523,430
50105.28,8192,2,338569,22309238644,54,27,3114760,4,92284,5,7720956,56,1,4,49774,378631,2,3495,27,66812254,17081662,6548413504,27,79,2,1,2,2,614,1,6523232668,6521633221,99192440,507003575,507019959,2,1,22308157300,73389,73389,2,2,2,507003575,12,3,57252,16542599,1405368,91161,49770,6523232668,3023599,65405980,430
55110.74,8192,2,374023,24645493684,54,27,3457810,4,101899,5,7720956,56,1,4,54983,405326,2,3495,27,77716475,19103203,7233700654,27,79,2,1,2,2,614,1,7205855644,7204595625,114473892,560098791,560115175,2,1,24644346804,73389,73389,2,2,2,560098791,12,3,68252,18340998,1586341,103072,54979,7205855644,3354738,76130610,430
