timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5012.70,8192,2,58186,3833717500,53,27,516266,6,15756,5,7455504,56,1,4,8570,11582,2,11,27,7635359,359204,1126856017,27,4,2,1,2,2,252,1,1122541980,1120859896,9622008,87119517,87119517,2,1,3832537852,73389,73389,2,2,2,87103133,3,3,21073,1234104,176054,11314,8566,1122541980,504952,7459028,63
10016.55,8192,2,81183,5349077904,53,27,806242,6,22033,5,7455504,56,1,4,11952,41000,2,11,27,10692906,2011121,1571896367,27,4,2,1,2,2,252,1,1565827484,1563802676,15014915,121549100,121565484,2,1,5348160400,73389,73389,2,2,2,121549100,3,3,21396,3040836,369357,24210,11948,1565827484,782032,10321151,63
15027.67,8192,2,126106,8309344204,53,27,1183765,6,34285,5,7455504,56,1,4,18552,43230,2,11,27,14986433,2090486,2440223760,27,4,2,1,2,2,252,1,2430902684,2429126498,20455335,188829369,188845753,2,1,8308492236,73389,73389,2,2,2,188829369,3,3,21396,3783595,438599,31325,18548,2430902684,1152440,14545587,63
20039.26,8192,2,146649,9662817456,53,27,1449824,6,39886,5,7455504,56,1,4,21571,89081,2,11,27,30836407,4819124,2837513077,27,4,2,1,2,2,252,1,2826609052,2824803004,41562904,219597572,219597572,2,1,9661572272,73389,73389,2,2,2,219581188,3,3,30324,5884320,712333,42065,21567,2826609052,1407759,30121411,63
25051.62,8192,2,179907,11854359084,53,27,1770177,6,48958,5,7455504,56,1,4,26458,101287,2,11,27,37939046,6269039,3480576233,27,4,2,1,2,2,252,1,3467157916,3465383368,51299776,269397889,269414273,2,1,11853507116,73389,73389,2,2,2,269397889,3,3,37903,7480713,867790,52146,26454,3467157916,1718031,37068511,63
30055.02,8192,2,207567,13677172020,54,27,2060302,6,56557,5,7720956,56,1,4,30524,147488,2,11,27,45279669,8148865,4015587461,27,4,2,1,2,2,252,1,4000096668,3998243550,61978405,310824711,310841095,2,1,13676287284,73389,73389,2,2,2,310824711,3,3,43080,9230610,1044642,66495,30520,4000096668,1993807,44232044,63
35058.20,8192,2,253618,16711628380,54,27,2448353,6,69115,5,7720956,56,1,4,37291,147565,2,11,27,49663479,8148979,4905752346,27,4,2,1,2,2,252,1,4886929820,4885353741,67428191,379782181,379798565,2,1,16710415964,73389,73389,2,2,2,379782181,3,3,43080,9892676,1122342,73628,37287,4886929820,2374725,48537895,63
40075.90,8192,2,276199,18199460356,54,27,2694124,6,75272,5,7720956,56,1,4,40607,200096,2,11,27,52224520,10263491,5342356104,27,4,2,1,2,2,252,1,5321826716,5320254580,72745084,413599523,413615907,2,1,18198379012,73389,73389,2,2,2,413599523,3,3,43378,12064992,1222915,81042,40604,5321826716,2613082,50998755,63
45093.50,8192,2,282720,18629209680,54,27,2791373,6,77037,5,7720956,56,1,4,41567,400379,2,11,27,62088558,15372948,5468628299,27,4,2,1,2,2,252,1,5447524764,5445891097,92107062,423369532,423385916,2,1,18628259408,73389,73389,2,2,2,423369532,3,3,50596,14905239,1343396,87758,41564,5447524764,2703615,60742565,63
50115.83,8192,2,290170,19120107400,54,27,2898652,6,79084,5,7720956,56,1,4,42662,597617,2,11,27,65035350,21281551,5612798341,27,4,2,1,2,2,252,1,5591048604,5589399320,103557537,434521830,434538214,2,1,19118960520,73389,73389,2,2,2,434521830,3,3,59262,17911899,1449111,93146,42658,5591048604,2805506,63584331,63
55120.30,8192,2,307763,20279453096,54,27,3076597,6,83830,5,7720956,56,1,4,45247,679832,2,11,27,69384363,24903817,5953001098,27,4,2,1,2,2,252,1,5929869724,5928281864,114022406,460881022,460897406,2,1,20278764968,73389,73389,2,2,2,460881022,3,3,70368,20286963,1569790,99705,45243,5929869724,2976892,67811836,63
60124.52,8192,2,355379,23417004200,54,27,3473085,6,96869,5,7720956,56,1,4,52245,679895,2,11,27,75400434,24904012,6873609886,27,4,2,1,2,2,252,1,6846980508,6845460798,121196271,532193470,532193470,2,1,23416512680,73389,73389,2,2,2,532193470,3,3,72445,20989419,1649897,107553,52241,6846980508,3365532,73747628,63
65134.66,8192,2,382879,25229065924,54,27,3788958,6,104370,5,7720956,56,1,4,56286,713121,2,11,27,78633442,26261049,7405465431,27,4,2,1,2,2,252,1,7376773532,7375150113,126603430,573376691,573376691,2,1,25228574404,73389,73389,2,2,2,573376691,3,3,72737,22653856,1784317,117964,56282,7376773532,3670994,76846585,63
70147.67,8192,2,400686,26401881656,55,27,4024679,6,109239,5,7720956,56,1,4,58902,788223,2,11,27,91322416,29336107,7748582632,27,4,2,1,2,2,252,1,7718503879,7717958656,145185388,600030795,600037902,2,1,26401354980,73389,73389,2,2,2,600030795,3,3,75928,24829977,1994483,130326,58898,7718503879,3894353,89324702,63
