timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5019.06,8192,2,19792,1303724812,53,27,254200,3,5290,5,7455504,56,1,4,2927,64842,2,14,27,2432119,2407785,384438933,27,9,2,1,2,2,257,1,382902684,381237083,5407765,29609257,29625641,2,1,1302807308,73389,73389,2,2,2,29609257,4,3,16207,2432936,193006,22852,2923,382902684,231348,2238390,93
10036.64,8192,2,51611,3400429232,53,27,555400,3,13967,5,7455504,56,1,4,7604,88757,2,14,27,12475291,4303810,999814677,27,9,2,1,2,2,257,1,995926428,994174074,19596250,77267588,77283972,2,1,3399773872,73389,73389,2,2,2,77267588,4,3,18919,4007347,350348,31889,7600,995926428,523511,12122923,93
15040.91,8192,2,76094,5013707036,53,27,832534,3,20590,5,7455504,56,1,4,11203,135795,2,14,27,20001194,6753034,1473409817,27,9,2,1,2,2,257,1,1467654556,1465789928,31106602,113937461,113937461,2,1,5012527388,73389,73389,2,2,2,113921077,4,3,28110,6060272,565074,43000,11199,1467654556,789534,19435120,93
20047.19,8192,2,141497,9323317820,53,27,1330274,3,38430,5,7455504,56,1,4,20814,135928,2,14,27,28897206,6753798,2737976468,27,9,2,1,2,2,257,1,2727387548,2725569887,41715365,211871245,211887629,2,1,9322334780,73389,73389,2,2,2,211871245,4,3,30467,6987238,671518,53571,20810,2727387548,1276703,28225024,93
25055.44,8192,2,161718,10655712612,53,27,1592220,3,43996,5,7455504,56,1,4,23784,184732,2,14,27,34992973,9058587,3128819937,27,9,2,1,2,2,257,1,3116671388,3115038181,51331256,242164312,242164312,2,1,10654508832,73389,73389,2,2,2,242147928,4,3,32773,9060779,865812,66089,23780,3116671388,1526131,34131363,93
30060.29,8192,2,208361,13729473056,54,27,1959119,3,56773,5,7720956,56,1,4,30637,196268,2,14,27,43363773,9615313,4030534815,27,9,2,1,2,2,257,1,4014907804,4013579405,61735922,312010392,312026776,2,1,13728457248,73389,73389,2,2,2,312010392,4,3,41807,10086217,996850,75029,30633,4014907804,1884090,42366083,93
35064.61,8192,2,256524,16903137804,54,27,2338394,3,69907,5,7720956,56,1,4,37717,196518,2,14,27,49900458,9615495,4961998000,27,9,2,1,2,2,257,1,4942897564,4941327791,69537141,384148073,384148073,2,1,16901794316,73389,73389,2,2,2,384131689,4,3,42611,10787698,1081996,82714,37713,4942897564,2255680,48817911,93
40075.68,8192,2,296703,19550643156,54,27,2669205,3,80864,5,7720956,56,1,4,43620,203706,2,14,27,60464091,10244386,5738639936,27,9,2,1,2,2,257,1,5716615580,5715264917,82187273,444308223,444324607,2,1,19549561812,73389,73389,2,2,2,444308223,4,3,50766,11897661,1198335,91536,43617,5716615580,2577669,59264967,93
45085.68,8192,2,313602,20663975964,54,27,2887032,3,85470,5,7720956,56,1,4,46104,283432,2,14,27,66813932,13567750,6065550352,27,9,2,1,2,2,257,1,6042198428,6040722268,93730835,469623157,469623157,2,1,20662698012,73389,73389,2,2,2,469606773,4,3,54250,14318944,1386743,103466,46100,6042198428,2783566,65426807,93
50094.98,8192,2,321983,21216418604,54,27,3005028,3,87758,5,7720956,56,1,4,47337,480622,2,14,27,69529368,18647257,6227872417,27,9,2,1,2,2,257,1,6203810204,6202187359,103505595,482180161,482180161,2,1,21215927084,73389,73389,2,2,2,482180161,4,3,58459,17444542,1486364,108885,47334,6203810204,2896143,68042361,93
55104.58,8192,2,328816,21666615160,54,27,3103855,3,89625,5,7720956,56,1,4,48342,694109,2,14,27,71546401,23628348,6360197293,27,9,2,1,2,2,257,1,6335537564,6333829719,112397312,492408922,492408922,2,1,21665992568,73389,73389,2,2,2,492408922,4,3,62035,20437806,1595623,113540,48338,6335537564,2990315,69949658,93
60121.74,8192,2,335860,22130639812,54,27,3201273,3,91546,5,7720956,56,1,4,49373,910822,2,14,27,74334623,29322157,6496072700,27,9,2,1,2,2,257,1,6470803868,6469392317,123923082,502948979,502965363,2,1,22129755076,73389,73389,2,2,2,502948979,4,3,67968,23463018,1692809,117939,49370,6470803868,3083334,72640327,93
65145.08,8192,2,342847,22591194364,54,27,3297666,3,93439,5,7720956,56,1,4,50402,1087600,2,14,27,76620976,34880015,6631548872,27,9,2,1,2,2,257,1,6605676956,6604067005,133821411,513413149,513429533,2,1,22590178556,73389,73389,2,2,2,513413149,4,3,72507,26666524,1789227,122283,50399,6605676956,3175383,74830146,93
70153.80,8192,2,351541,23164149772,54,27,3422619,3,95821,5,7720956,56,1,4,51680,1191553,2,14,27,79489232,39770266,6799659504,27,9,2,1,2,2,257,1,6773055900,6771573635,143921806,526445289,526445289,2,1,23162871820,73389,73389,2,2,2,526428905,4,3,77704,29406971,1912005,136990,51676,6773055900,3285629,77575076,93
75166.37,8192,2,361226,23802316808,54,27,3551507,3,98462,5,7720956,56,1,4,53103,1310521,2,14,27,80749866,43352588,6987112389,27,9,2,1,2,2,257,1,6959702428,6958056814,149101714,540941638,540958022,2,1,23801432072,73389,73389,2,2,2,540941638,4,3,77870,32072203,1999473,142730,53100,6959702428,3408777,78748450,93
