timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5012.01,8192,2,54319,3578962528,53,27,440273,4,14701,5,7455504,56,1,4,8003,412,2,9,27,8832858,104371,1052292962,27,5,2,1,2,2,256,1,1048224156,1046328567,10296102,81322184,81338568,2,1,3578176096,73389,73389,2,2,2,81322184,4,3,19235,871737,160914,9296,8000,1048224156,430977,8672156,61
10020.84,8192,2,73376,4834783832,53,27,677808,4,19905,5,7455504,56,1,4,10805,72096,2,9,27,11209375,2495767,1421033981,27,5,2,1,2,2,256,1,1415487900,1413456023,15614840,109872514,109872514,2,1,4834390616,73389,73389,2,2,2,109872514,4,3,19302,3227041,326178,19541,10801,1415487900,658267,10883308,61
15029.99,8192,2,103837,6841959460,53,27,973568,4,28210,5,7455504,56,1,4,15279,97649,2,9,27,18964046,4288342,2009709982,27,5,2,1,2,2,256,1,2001904028,2000242937,26946576,155487163,155487163,2,1,6841435172,73389,73389,2,2,2,155487163,4,3,21563,4721324,490067,28649,15275,2001904028,944919,18473692,61
20033.96,8192,2,128016,8435048868,53,27,1241706,4,34807,5,7455504,56,1,4,18832,137656,2,9,27,21946772,5990247,2477240571,27,5,2,1,2,2,256,1,2467602844,2465885024,32291997,191692251,191708635,2,1,8434459044,73389,73389,2,2,2,191692251,4,3,22545,6559902,618393,38699,18828,2467602844,1203007,21326906,61
25049.14,8192,2,172251,11349960948,53,27,1555038,4,46860,5,7455504,56,1,4,25332,140012,2,9,27,26291939,6099132,3332414652,27,5,2,1,2,2,256,1,3319570844,3317934308,37694298,257934295,257950679,2,1,11349108980,73389,73389,2,2,2,257934295,4,3,23654,7273937,710897,46871,25329,3319570844,1508167,25579445,61
30063.78,8192,2,192128,12659521772,53,27,1805114,4,52291,5,7455504,56,1,4,28255,183363,2,9,27,28955526,8163687,3717074347,27,5,2,1,2,2,256,1,3702694300,3700755901,43037102,287697041,287713425,2,1,12658669804,73389,73389,2,2,2,287697041,4,3,24855,9408905,862878,57281,28251,3702694300,1747833,28089695,61
35068.40,8192,2,240078,15819227352,54,27,2182521,4,65422,5,7720956,56,1,4,35301,185910,2,9,27,52871015,9356337,4644170323,27,5,2,1,2,2,256,1,4626227612,4624475511,72153498,359515234,359515234,2,1,15817949400,73389,73389,2,2,2,359498850,4,3,30863,10310383,1033805,65940,35297,4626227612,2116581,51833788,61
40072.69,8192,2,282849,18637663824,54,27,2499066,4,77089,5,7720956,56,1,4,41587,186027,2,9,27,57318733,9356409,5471194680,27,5,2,1,2,2,256,1,5450146204,5448379869,77552262,423566140,423582524,2,1,18636910160,73389,73389,2,2,2,423566140,4,3,30863,10912268,1114539,72461,41583,5450146204,2426605,56201035,61
45082.40,8192,2,320076,21090645096,54,27,2800952,4,87241,5,7720956,56,1,4,47056,192997,2,9,27,61016541,10167288,6190879949,27,5,2,1,2,2,256,1,6167110044,6165426533,82924840,479311246,479327630,2,1,21089694824,73389,73389,2,2,2,479311246,4,3,30863,12131898,1222047,80055,47053,6167110044,2720897,59791680,61
50098.28,8192,2,336115,22147616944,54,27,3000654,4,91615,5,7720956,56,1,4,49415,260074,2,9,27,74808293,13695286,6501209708,27,5,2,1,2,2,256,1,6476177820,6474399074,103556123,503331844,503348228,2,1,22146601136,73389,73389,2,2,2,503331844,4,3,36821,14623150,1431712,89025,49411,6476177820,2911629,73373328,61
55107.93,8192,2,343352,22624555496,54,27,3109661,4,93589,5,7720956,56,1,4,50480,448915,2,9,27,76873401,18452350,6641430827,27,5,2,1,2,2,256,1,6615769500,6613809378,112224795,514172846,514189230,2,1,22623605224,73389,73389,2,2,2,514172846,4,3,38848,17722808,1504910,104086,50476,6615769500,3005575,75365547,61
60127.94,8192,2,349594,23035754824,54,27,3201995,4,95290,5,7720956,56,1,4,51393,685741,2,9,27,79207155,23642017,6761650148,27,5,2,1,2,2,256,1,6735438236,6734026896,122980629,523527222,523527222,2,1,23035197768,73389,73389,2,2,2,523527222,4,3,42271,20729067,1571825,113806,51389,6735438236,3088189,77632025,61
