timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5016.65,8192,2,25951,1709750104,53,27,280241,2,6962,5,7455504,56,1,4,3833,44916,2,3282,27,6520204,2225103,503639874,27,70,2,1,2,2,651,1,501653916,499906705,10290776,38838594,38854978,2,1,1708898136,73389,73389,2,2,2,38838594,7,3,17449,1957654,251491,13501,3829,501653916,266740,6267906,384
10035.02,8192,2,41740,2750072500,53,27,478576,2,11277,5,7455504,56,1,4,6151,151664,2,3282,27,11878325,5465804,808839799,27,70,2,1,2,2,651,1,805609884,804050523,20478687,62492711,62492711,2,1,2749679284,73389,73389,2,2,2,62492711,7,3,20583,4362960,420115,26042,6148,805609884,452534,11456713,384
15047.93,8192,2,58942,3883528168,53,27,690212,2,15967,5,7455504,56,1,4,8683,203003,2,3282,27,14620949,8187424,1142059985,27,70,2,1,2,2,651,1,1137484188,1135390216,26791761,88239662,88256046,2,1,3882545128,73389,73389,2,2,2,88239662,7,3,22241,6798655,574771,36583,8680,1137484188,653629,14044791,384
20053.97,8192,2,98489,6489349316,53,27,1036586,2,26752,5,7455504,56,1,4,14494,207087,2,3282,27,22607767,8871005,1906472872,27,70,2,1,2,2,651,1,1899012508,1897161852,37119566,147459891,147476275,2,1,6488235204,73389,73389,2,2,2,147459891,7,3,27159,7652423,684666,43611,14490,1899012508,992975,21921828,384
25058.77,8192,2,145587,9592952772,53,27,1408232,2,39598,5,7455504,56,1,4,21414,207257,2,3282,27,26991806,8871194,2816891375,27,70,2,1,2,2,651,1,2806030748,2804331624,42567459,218002291,218018675,2,1,9592100804,73389,73389,2,2,2,218002291,7,3,27159,8331142,757912,50823,21410,2806030748,1357409,26232504,384
30063.24,8192,2,192880,12709070296,53,27,1819612,2,52495,5,7455504,56,1,4,28364,207347,2,3282,27,31333689,8871333,3731256414,27,70,2,1,2,2,651,1,3716981148,3715247084,48059830,288833570,288833570,2,1,12707956184,73389,73389,2,2,2,288817186,7,3,30326,9055726,832291,58062,28360,3716981148,1761550,30500005,384
35071.25,8192,2,237702,15662717460,54,27,2214131,2,64776,5,7720956,56,1,4,34951,213945,2,3282,27,48880872,9016677,4597889930,27,70,2,1,2,2,651,1,4580352412,4578723633,69110914,355958191,355958191,2,1,15662160404,73389,73389,2,2,2,355958191,7,3,35713,9884920,969447,65482,34947,4580352412,2148649,47910240,384
40081.06,8192,2,254355,16760193864,54,27,2429884,2,69316,5,7720956,56,1,4,37399,293233,2,3282,27,54300694,11681442,4920062222,27,70,2,1,2,2,651,1,4901216668,4899505437,78321234,380902326,380902326,2,1,16758981448,73389,73389,2,2,2,380885942,7,3,36473,12243617,1121129,74626,37395,4901216668,2355258,53177903,384
45092.83,8192,2,265757,17511417116,54,27,2606280,2,72427,5,7720956,56,1,4,39074,420209,2,3282,27,61250019,16529620,5140540238,27,70,2,1,2,2,651,1,5120762268,5119092689,93224957,397966645,397983029,2,1,17510532380,73389,73389,2,2,2,397966645,7,3,37584,14989466,1266847,105778,39070,5120762268,2500502,59981402,384
50107.53,8192,2,275202,18133855512,54,27,2738401,2,75004,5,7720956,56,1,4,40460,628321,2,3282,27,64265036,21200668,5322992859,27,70,2,1,2,2,651,1,5302428060,5301065592,102949737,412118930,412135314,2,1,18133232920,73389,73389,2,2,2,412118930,7,3,44311,17827751,1404649,112270,40456,5302428060,2626131,62859139,384
55120.05,8192,2,285916,18839724544,54,27,2893116,2,77923,5,7720956,56,1,4,42038,765594,2,3282,27,67935731,25478941,5530706994,27,70,2,1,2,2,651,1,5509259676,5507473093,113490939,428161408,428161408,2,1,18839101952,73389,73389,2,2,2,428161408,7,3,47437,20434713,1553847,128410,42034,5509259676,2764706,66379721,384
60136.03,8192,2,294989,19437518096,54,27,3019832,2,80398,5,7720956,56,1,4,43371,899608,2,3282,27,70784966,30353434,5706185189,27,70,2,1,2,2,651,1,5683978652,5682198615,122931428,441734220,441750604,2,1,19436305680,73389,73389,2,2,2,441734220,7,3,51259,23264231,1658963,137282,43367,5683978652,2882550,69123278,384
65151.99,8192,2,302602,19939363636,54,27,3140254,2,82450,5,7720956,56,1,4,44488,1044887,2,3282,27,73615651,35466288,5853376173,27,70,2,1,2,2,651,1,5830517148,5828882770,133906044,453154695,453154695,2,1,19938806580,73389,73389,2,2,2,453154695,7,3,53208,26289284,1752506,154890,44485,5830517148,2985364,71860541,384
70204.59,8192,2,309543,20396638080,54,27,3238603,2,84367,5,7720956,56,1,4,45509,1239620,2,3282,27,75934956,41301368,5987803721,27,70,2,1,2,2,651,1,5964341660,5962586641,143961986,463530912,463547296,2,1,20395360128,73389,73389,2,2,2,463530912,7,3,54091,29487664,1838666,159517,45506,5964341660,3079086,74094055,384
75218.29,8192,2,318947,21016389500,54,27,3365188,2,86934,5,7720956,56,1,4,46890,1392533,2,3282,27,78400229,45526747,6169468809,27,70,2,1,2,2,651,1,6145221020,6143711014,152507153,477634045,477634045,2,1,21015897980,73389,73389,2,2,2,477634045,7,3,54600,32332930,1939476,165831,46886,6145221020,3199357,76458488,384
80222.88,8192,2,358591,23628567640,54,27,3753518,2,97744,5,7720956,56,1,4,52718,1416923,2,3282,27,84775417,47161519,6936269260,27,70,2,1,2,2,651,1,6909108636,6907302067,162583119,537001730,537001730,2,1,23627355224,73389,73389,2,2,2,536985346,7,3,59515,33748185,2083982,174925,52714,6909108636,3578593,82688514,384
