timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.00,8192,2,27127,1787085892,53,27,318995,5,7285,5,7455504,56,1,4,4005,18465,2,13,27,4938391,1386243,526115078,27,3,2,1,2,2,306,1,524067228,522505627,7266055,40597715,40614099,2,1,1786299460,73389,73389,2,2,2,40597715,5,3,21503,1588599,185868,12391,4001,524067228,306604,4750791,69
10017.33,8192,2,77859,5130174432,53,27,762324,5,21073,5,7455504,56,1,4,11461,25535,2,13,27,16014236,2237503,1507155535,27,3,2,1,2,2,306,1,1501340060,1499769975,20944359,116577000,116593384,2,1,5129388000,73389,73389,2,2,2,116577000,5,3,28044,2814525,369005,24462,11457,1501340060,737862,15643207,69
15028.43,8192,2,113219,7460003636,53,27,1106769,5,30769,5,7455504,56,1,4,16658,54332,2,13,27,20838040,3615161,2191258868,27,3,2,1,2,2,306,1,2182783388,2180891219,28129583,169535111,169535111,2,1,7459544884,73389,73389,2,2,2,169535111,5,3,28230,4504970,520358,35394,16655,2182783388,1071375,20315857,69
20036.63,8192,2,145280,9572567768,53,27,1425184,5,39514,5,7455504,56,1,4,21370,86450,2,13,27,30403911,5475396,2811169099,27,3,2,1,2,2,306,1,2800263580,2798406682,41463816,217537506,217553890,2,1,9571650264,73389,73389,2,2,2,217537506,5,3,35892,6159463,683559,45905,21366,2800263580,1379279,29719441,69
25049.76,8192,2,164586,10844707536,53,27,1677973,5,44779,5,7455504,56,1,4,24207,128715,2,13,27,35352409,7844900,3184516049,27,3,2,1,2,2,306,1,3172114844,3170252785,49825584,246448284,246464668,2,1,10843724496,73389,73389,2,2,2,246448284,5,3,38027,8278387,889627,56645,24203,3172114844,1621328,34460434,69
30052.79,8192,2,209245,13787672332,54,27,2050295,5,56961,5,7720956,56,1,4,30769,133399,2,13,27,45719982,8380072,4047873016,27,3,2,1,2,2,306,1,4032209308,4030596284,62617450,313343529,313343529,2,1,13786394380,73389,73389,2,2,2,313327145,5,3,43839,9136819,991813,64384,30765,4032209308,1985911,44726042,69
35060.80,8192,2,255830,16857390368,54,27,2450758,5,69718,5,7720956,56,1,4,37614,153995,2,13,27,53654432,9153366,4948528593,27,3,2,1,2,2,306,1,4929397148,4927926342,72701965,383109848,383109848,2,1,16856112416,73389,73389,2,2,2,383093464,5,3,44546,10440844,1112938,75908,37610,4929397148,2374850,52538753,69
40070.03,8192,2,263067,17334063468,54,27,2556976,5,71690,5,7720956,56,1,4,38676,344075,2,13,27,56120372,13872529,5088355408,27,3,2,1,2,2,306,1,5068595612,5067267309,82198372,393944817,393944817,2,1,17333571948,73389,73389,2,2,2,393944817,5,3,46492,13254233,1189415,80786,38672,5068595612,2476190,54927970,69
45085.71,8192,2,270340,17813361316,54,27,2664465,5,73677,5,7720956,56,1,4,39747,567626,2,13,27,58725118,18911212,5229361051,27,3,2,1,2,2,306,1,5208973724,5207410758,92597140,404834971,404834971,2,1,17812738724,73389,73389,2,2,2,404834971,5,3,52153,16221848,1299911,86159,39743,5208973724,2578306,57422075,69
50099.68,8192,2,278203,18331590856,54,27,2777032,5,75822,5,7720956,56,1,4,40904,687797,2,13,27,61353056,24041311,5381686930,27,3,2,1,2,2,306,1,5360624028,5358878194,102715245,416615894,416615894,2,1,18331099336,73389,73389,2,2,2,416615894,5,3,54938,19143649,1403124,91437,40900,5360624028,2685595,59945098,69
55103.05,8192,2,318263,20971297424,54,27,3114959,5,86746,5,7720956,56,1,4,46791,715796,2,13,27,65121156,24765115,6156094042,27,3,2,1,2,2,306,1,6132113820,6130542208,108151260,476595820,476612204,2,1,20970216080,73389,73389,2,2,2,476595820,5,3,55620,20243793,1486472,98645,46787,6132113820,3016314,63630069,69
60111.56,8192,2,356663,23501417876,54,27,3458392,5,97219,5,7720956,56,1,4,52433,730526,2,13,27,68997873,25324176,6898542036,27,3,2,1,2,2,306,1,6871753116,6870162338,113566484,534100047,534116431,2,1,23500402068,73389,73389,2,2,2,534100047,5,3,56358,21383139,1587592,107056,52429,6871753116,3351336,67405284,69
65122.69,8192,2,374532,24679116960,54,27,3701036,5,102091,5,7720956,56,1,4,55058,815126,2,13,27,71439573,27657146,7243998701,27,3,2,1,2,2,306,1,7215817116,7214431784,118891282,560874872,560874872,2,1,24678494368,73389,73389,2,2,2,560874872,5,3,57383,23599513,1767512,117810,55054,7215817116,3583226,69666601,69
70132.55,8192,2,395105,26034556292,54,27,3966977,5,107704,5,7720956,56,1,4,58083,858363,2,13,27,90075898,30686645,7642079717,27,3,2,1,2,2,306,1,7612309916,7610575874,144814806,591675843,591692227,2,1,26033737092,73389,73389,2,2,2,591675843,5,3,65479,25629761,2001508,129190,58079,7612309916,3837787,88066683,69
