timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.47,8192,2,32452,2137923256,53,27,333297,1,8739,5,7455504,56,1,4,4789,43582,2,10,27,5349502,1380891,629422680,27,6,2,1,2,2,271,1,626958748,625107915,7702699,48569802,48586186,2,1,2137071288,73389,73389,2,2,2,48569802,4,3,23775,1693987,194955,10525,4786,626958748,322772,5154972,63
10023.53,8192,2,69680,4591235516,53,27,674592,1,18895,5,7455504,56,1,4,10259,75043,2,10,27,14722073,3239411,1349177330,27,6,2,1,2,2,271,1,1343922588,1342263517,20795797,104337325,104337325,2,1,4590121404,73389,73389,2,2,2,104320941,4,3,34486,3377508,386207,25607,10255,1343922588,648985,14336170,63
15033.95,8192,2,89581,5902369204,53,27,926910,1,24322,5,7455504,56,1,4,13184,124594,2,10,27,17347713,5373864,1734100879,27,6,2,1,2,2,271,1,1727308188,1725578145,26139895,134132839,134149223,2,1,5901844916,73389,73389,2,2,2,134132839,4,3,34507,5510036,540091,36302,13180,1727308188,890608,16807473,63
20039.01,8192,2,131645,8674206272,53,27,1293690,1,35794,5,7455504,56,1,4,19368,135976,2,10,27,21503666,5661209,2547710159,27,6,2,1,2,2,271,1,2537857436,2535856007,31578254,197129136,197129136,2,1,8672961088,73389,73389,2,2,2,197112752,4,3,35621,6376859,621983,43838,19364,2537857436,1249852,20881326,63
25050.57,8192,2,169744,11184600388,53,27,1632214,1,46186,5,7455504,56,1,4,24963,159135,2,10,27,35983058,6761672,3283840861,27,6,2,1,2,2,271,1,3271205276,3269623097,49869949,254174611,254190995,2,1,11183682884,73389,73389,2,2,2,254174611,4,3,39013,7517907,755605,55024,24959,3271205276,1577190,35227282,63
30060.91,8192,2,177569,11700339560,53,27,1767540,1,48318,5,7455504,56,1,4,26116,357064,2,10,27,40235586,11766484,3435638659,27,6,2,1,2,2,271,1,3422331292,3420407721,61556168,265906382,265922766,2,1,11699880808,73389,73389,2,2,2,265906382,4,3,43038,10415040,877372,87584,26112,3422331292,1679956,39357866,63
35070.03,8192,2,184915,12184421536,53,27,1870038,1,50323,5,7455504,56,1,4,27195,544838,2,10,27,42867539,17017089,3577700460,27,6,2,1,2,2,271,1,3563757980,3561880518,71837660,276894840,276911224,2,1,12183372960,73389,73389,2,2,2,276894840,4,3,45429,13335987,964169,92743,27191,3563757980,1777295,41903745,63
40080.65,8192,2,193255,12733911748,53,27,1999937,1,52587,5,7455504,56,1,4,28420,709202,2,10,27,45905605,22173358,3738972705,27,6,2,1,2,2,271,1,3724321180,3722512070,82502225,289396659,289396659,2,1,12733452996,73389,73389,2,2,2,289396659,4,3,47970,16235474,1072925,116339,28416,3724321180,1883598,44833725,63
45084.85,8192,2,244593,16116980556,54,27,2417817,1,66599,5,7720956,56,1,4,35965,718015,2,10,27,53693981,23095750,4731604069,27,6,2,1,2,2,271,1,4713259420,4711509854,93077475,366274905,366291289,2,1,16116095820,73389,73389,2,2,2,366274905,4,3,52440,17486835,1189922,126105,35961,4713259420,2291712,52505557,63
50095.94,8192,2,297255,19586819028,54,27,2872775,1,81016,5,7720956,56,1,4,43704,721650,2,10,27,61314322,23646051,5750016760,27,6,2,1,2,2,271,1,5727625628,5725839440,102708239,445143807,445143807,2,1,19585606612,73389,73389,2,2,2,445127423,4,3,52621,18771663,1316300,137246,43700,5727625628,2735529,59999224,63
55106.39,8192,2,315404,20782868192,54,27,3112868,1,85964,5,7720956,56,1,4,46369,782210,2,10,27,67971241,26376637,6100867573,27,6,2,1,2,2,271,1,6077063580,6075477145,113723781,472311848,472328232,2,1,20781721312,73389,73389,2,2,2,472311848,4,3,53770,20926594,1500787,148563,46366,6077063580,2964305,66472501,63
60116.60,8192,2,334008,22008736236,54,27,3351888,1,91039,5,7720956,56,1,4,49104,817031,2,10,27,72683366,28951571,6460666110,27,6,2,1,2,2,271,1,6435414428,6433828190,122237395,500184401,500184401,2,1,22007392748,73389,73389,2,2,2,500168017,4,3,57467,23076709,1707063,159525,49100,6435414428,3192363,70978861,63
65121.54,8192,2,382154,25181286872,54,27,3748237,1,104170,5,7720956,56,1,4,56180,821243,2,10,27,79566267,29251933,7391630852,27,6,2,1,2,2,271,1,7362879900,7361189399,130931682,572289314,572289314,2,1,25180008920,73389,73389,2,2,2,572272930,4,3,60984,23901635,1813778,167524,56176,7362879900,3580713,77754726,63
