timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.52,8192,2,51339,3382603440,53,27,408697,4,13848,5,7455504,56,1,4,7564,321,2,21,27,8804489,380,994476142,27,6,2,1,2,2,286,1,990683548,988947937,10386758,76857988,76874372,2,1,3381751472,73389,73389,2,2,2,76857988,4,3,27195,752332,169553,8477,7560,990683548,400220,8634148,66
10012.87,8192,2,109656,7225171608,53,27,857234,4,29745,5,7455504,56,1,4,16134,584,2,21,27,17976013,603,2122081733,27,6,2,1,2,2,286,1,2113970588,2112298438,21046780,164196530,164212914,2,1,7224647320,73389,73389,2,2,2,164196530,4,3,27209,1599802,277240,18096,16130,2113970588,839138,17698120,66
15017.90,8192,2,157279,10363446916,53,27,1207074,4,42787,5,7455504,56,1,4,23132,756,2,21,27,23430528,853,3042806765,27,6,2,1,2,2,286,1,3031212444,3029540384,27585063,235515011,235531395,2,1,10362660484,73389,73389,2,2,2,235515011,4,3,28051,2276473,342408,25549,23128,3031212444,1181525,23087049,66
20022.94,8192,2,204334,13463966872,54,27,1583269,4,55621,5,7720956,56,1,4,30045,988,2,21,27,35491178,1314,3952321452,27,6,2,1,2,2,286,1,3937313180,3935941678,41930973,305977650,305994034,2,1,13463016600,73389,73389,2,2,2,305977650,4,3,31156,2954340,445161,32907,30041,3937313180,1550362,35044578,66
25031.50,8192,2,254125,16744855132,54,27,1993678,4,69255,5,7720956,56,1,4,37365,11985,2,21,27,44027940,256405,4915508534,27,6,2,1,2,2,286,1,4896760220,4895058310,51973161,380552229,380552229,2,1,16744298076,73389,73389,2,2,2,380552229,4,3,31446,3895089,543093,42150,37361,4896760220,1951528,43483856,66
30050.34,8192,2,271136,17865793424,54,27,2218138,4,73894,5,7720956,56,1,4,39865,92522,2,21,27,46238509,2843574,5244523325,27,6,2,1,2,2,286,1,5224440220,5222662492,57271932,406020652,406037036,2,1,17864908688,73389,73389,2,2,2,406020652,4,3,32160,6293034,705617,54674,39861,5224440220,2163464,45531650,66
35064.83,8192,2,285579,18817638912,54,27,2402224,4,77833,5,7720956,56,1,4,41987,192201,2,21,27,54462383,7137784,5523806178,27,6,2,1,2,2,286,1,5502575004,5500951548,72533161,427653504,427669888,2,1,18816754176,73389,73389,2,2,2,427653504,4,3,33744,8815280,866127,62751,41983,5502575004,2339473,53595441,66
40070.29,8192,2,324180,21361197552,54,27,2734556,4,88360,5,7720956,56,1,4,47660,208194,2,21,27,60761999,8250336,6270201038,27,6,2,1,2,2,286,1,6246146460,6244506651,81305666,485458676,485475060,2,1,21360181744,73389,73389,2,2,2,485458676,4,3,38415,10055554,988272,72778,47656,6246146460,2661778,59772408,66
45086.55,8192,2,345947,22795417772,54,27,2971596,4,94297,5,7720956,56,1,4,50860,264197,2,21,27,63325649,10399408,6691293897,27,6,2,1,2,2,286,1,6665576860,6663745132,86611585,518057569,518073953,2,1,22794533036,73389,73389,2,2,2,518057569,4,3,38917,12170496,1108951,85553,50856,6665576860,2886043,62215309,66
50102.40,8192,2,355226,23406977192,54,27,3098826,4,96828,5,7720956,56,1,4,52222,404616,2,21,27,71237678,15077603,6870594174,27,6,2,1,2,2,286,1,6844096924,6842537468,103106681,531964094,531964094,2,1,23406420136,73389,73389,2,2,2,531964094,4,3,42585,14881129,1249296,93219,52218,6844096924,3005607,69987184,66
55113.08,8192,2,365983,24115664272,54,27,3244875,4,99762,5,7720956,56,1,4,53800,488191,2,21,27,75180886,19551832,7078440173,27,6,2,1,2,2,286,1,7051059612,7049677862,113898160,548072108,548072108,2,1,24115172752,73389,73389,2,2,2,548072108,4,3,48798,17570843,1377647,100320,53797,7051059612,3144555,73802214,66
60117.34,8192,2,387088,25506234208,54,27,3487709,4,105517,5,7720956,56,1,4,56905,559747,2,21,27,79728039,22291392,7486909887,27,6,2,1,2,2,286,1,7457907100,7456178550,122522561,579665544,579681928,2,1,25505283936,73389,73389,2,2,2,579665544,4,3,52021,19791001,1534178,109178,56901,7457907100,3378531,78193581,66
