timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.66,8192,2,47404,3123392020,53,27,372337,5,12820,5,7455504,56,1,4,6988,80,2,11,27,5683507,122,918655561,27,18,2,1,2,2,303,1,915186076,913214805,6780310,70962351,70978735,2,1,3122343444,73389,73389,2,2,2,70962351,3,3,25043,671083,116213,7418,6984,915186076,364919,5567082,61
10020.39,8192,2,67401,4440829230,53,27,573119,5,18272,5,7455504,56,1,4,9924,66765,2,11,27,13539284,2850453,1305137426,27,18,2,1,2,2,303,1,1300144540,1298336015,20056190,100905321,100921705,2,1,4439834124,73389,73389,2,2,2,100905321,3,3,29404,2709867,234047,14017,9921,1300144540,559102,13305194,61
15037.05,8192,2,77106,5080560372,53,27,709621,5,20920,5,7455504,56,1,4,11351,286888,2,11,27,16989612,7427859,1492854671,27,18,2,1,2,2,303,1,1487053212,1485315748,30463272,115456855,115456855,2,1,5080101620,73389,73389,2,2,2,115456855,3,3,36071,5502372,370668,20371,11347,1487053212,689250,16618790,61
20049.99,8192,2,85939,5662359832,53,27,835620,5,23331,5,7455504,56,1,4,12649,443786,2,11,27,19761119,12210934,1663863224,27,18,2,1,2,2,303,1,1657315740,1655386047,40563713,128679570,128679570,2,1,5661901080,73389,73389,2,2,2,128679570,3,3,39593,8522698,470741,31761,12646,1657315740,803859,19289545,61
25054.48,8192,2,110409,7274785668,53,27,1103429,5,30004,5,7455504,56,1,4,16247,476230,2,11,27,25273508,14276724,2137180481,27,18,2,1,2,2,303,1,2128781724,2126745962,49379749,165316675,165333059,2,1,7273933700,73389,73389,2,2,2,165316675,3,3,42450,10374290,628735,42469,16243,2128781724,1060960,24643164,61
30058.94,8192,2,154502,10180391636,53,27,1469223,5,42028,5,7455504,56,1,4,22725,476338,2,11,27,29689690,14277033,2989460484,27,18,2,1,2,2,303,1,2977866140,2976085683,54808694,231362111,231362111,2,1,10179211988,73389,73389,2,2,2,231345727,3,3,43387,11002721,697821,49152,22721,2977866140,1420071,28990210,61
35064.34,8192,2,198538,13081996600,53,27,1831996,5,54040,5,7455504,56,1,4,29196,476399,2,11,27,34118803,14277274,3840819804,27,18,2,1,2,2,303,1,3826033052,3824288485,60239667,297303210,297319594,2,1,13081341240,73389,73389,2,2,2,297303210,3,3,43726,11626692,759289,55774,29192,3826033052,1776222,33357675,61
40075.72,8192,2,239086,15753950188,54,27,2218343,5,65152,5,7720956,56,1,4,35155,482282,2,11,27,48372517,14695875,4624831957,27,18,2,1,2,2,303,1,4607091100,4605379669,78034612,358018257,358034641,2,1,15752803308,73389,73389,2,2,2,358018257,3,3,45373,12604465,913591,63883,35151,4607091100,2154460,47456731,61
45080.88,8192,2,261429,17226184596,54,27,2499913,5,71191,5,7720956,56,1,4,38438,528292,2,11,27,59468726,16880449,5056846684,27,18,2,1,2,2,303,1,5037400476,5035756696,93192339,391491535,391491535,2,1,17224906644,73389,73389,2,2,2,391475151,3,3,49214,14563198,1120268,77264,38434,5037400476,2422649,58345650,61
50091.12,8192,2,300005,19768104836,54,27,2857955,5,81766,5,7720956,56,1,4,44108,597359,2,11,27,66175174,18397909,5802916508,27,18,2,1,2,2,303,1,5780578716,5778831580,102893135,449247555,449263939,2,1,19766892420,73389,73389,2,2,2,449247555,3,3,52422,16269960,1267998,88208,44105,5780578716,2769747,64904753,61
