timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5046.79,8192,2,5931,390552180,53,27,107394,11,1492,5,7455504,56,1,4,891,250965,2,20664,27,1538467,5713967,116588834,27,90,2,1,2,2,778,1,116040092,114259198,8130890,8856823,8873207,2,1,389700212,73389,73389,2,2,2,8856823,7,3,12897,3875593,121818,19229,887,116040092,88165,1416735,406
10059.51,8192,2,12971,854314688,53,27,207570,11,3430,5,7455504,56,1,4,1927,405089,2,20664,27,4427403,11876841,252995131,27,90,2,1,2,2,778,1,251830684,249836991,19968220,19396880,19413264,2,1,853462720,73389,73389,2,2,2,19396880,7,3,17617,6710405,220960,24178,1923,251830684,183392,4206690,406
15070.63,8192,2,20219,1331974136,53,27,313655,11,5403,5,7455504,56,1,4,2992,601168,2,20664,27,6943808,17034856,393092317,27,90,2,1,2,2,778,1,391291292,389451169,30093991,30254266,30270650,2,1,1331187704,73389,73389,2,2,2,30254266,7,3,20248,9546508,300705,29534,2988,391291292,284121,6643791,406
20074.54,8192,2,35606,2345951060,53,27,505456,11,9604,5,7455504,56,1,4,5252,705294,2,20664,27,10551809,20331197,690655104,27,90,2,1,2,2,778,1,687645084,685937148,38945515,53302175,53318559,2,1,2345295700,73389,73389,2,2,2,53302175,7,3,21746,11896765,421251,37281,5248,687645084,468175,10131369,406
25079.50,8192,2,79997,5270821304,53,27,936134,11,21709,5,7455504,56,1,4,11775,705501,2,20664,27,14891775,20331535,1548860898,27,90,2,1,2,2,778,1,1542627740,1540938392,44464621,119767562,119783946,2,1,5269772728,73389,73389,2,2,2,119767562,7,3,25545,12625565,513254,44173,11771,1542627740,891961,14378975,406
30124.67,8192,2,125770,8287058656,53,27,1281841,11,34192,5,7455504,56,1,4,18501,705735,2,20664,27,19329072,20331643,2433770407,27,90,2,1,2,2,778,1,2424218012,2422661908,49927501,188331816,188331816,2,1,8285879008,73389,73389,2,2,2,188315432,7,3,25612,13277555,577086,51135,18497,2424218012,1230706,18752748,406
35130.00,8192,2,171222,11281993500,53,27,1610647,11,46588,5,7455504,56,1,4,25182,705937,2,20664,27,23745399,20331888,3312759377,27,90,2,1,2,2,778,1,3299910044,3298108670,55341605,256398517,256398517,2,1,11280813852,73389,73389,2,2,2,256382133,7,3,25645,13918711,645029,58047,25178,3299910044,1552600,23101241,406
40135.00,8192,2,216593,14271885380,54,27,1939071,11,59017,5,7720956,56,1,4,31848,706273,2,20664,27,28165952,20332057,4189774499,27,90,2,1,2,2,778,1,4173635996,4172146786,60740955,324348371,324348371,2,1,14270607428,73389,73389,2,2,2,324331987,7,3,25897,14543930,707387,65546,31844,4173635996,1873525,27459640,406
45140.05,8192,2,266598,17566798344,54,27,2342247,11,72655,5,7720956,56,1,4,39197,706436,2,20664,27,53223004,20471465,5156676028,27,90,2,1,2,2,778,1,5136884124,5135342734,90598578,399217862,399234246,2,1,17565585928,73389,73389,2,2,2,399217862,7,3,33119,15260769,896916,73435,39193,5136884124,2268812,52326633,406
50153.62,8192,2,289201,19056337564,54,27,2600744,11,78820,5,7720956,56,1,4,42519,752868,2,20664,27,55800554,22589113,5593819212,27,90,2,1,2,2,778,1,5572305308,5570753956,95931498,433074005,433090389,2,1,19055256220,73389,73389,2,2,2,433074005,7,3,33194,17372402,1027497,85406,42515,5572305308,2515338,54773052,406
55168.27,8192,2,302003,19899842120,54,27,2769327,11,82312,5,7720956,56,1,4,44402,895615,2,20664,27,65315673,26891521,5841662868,27,90,2,1,2,2,778,1,5819113884,5817317859,112948052,452247542,452263926,2,1,19898891848,73389,73389,2,2,2,452247542,7,3,37959,20085646,1206596,93111,44398,5819113884,2676216,64108572,406
60173.55,8192,2,329947,21741001828,54,27,3038375,11,89932,5,7720956,56,1,4,48507,950642,2,20664,27,70119794,28829691,6381803628,27,90,2,1,2,2,778,1,6357164444,6355538254,121110822,494102507,494102507,2,1,21739789412,73389,73389,2,2,2,494086123,7,3,38871,21854780,1351801,101840,48503,6357164444,2936535,68766831,406
65185.25,8192,2,361992,23852782836,54,27,3329300,11,98673,5,7720956,56,1,4,53216,989324,2,20664,27,79225548,30402160,7001395116,27,90,2,1,2,2,778,1,6974382492,6972870041,133714575,542094551,542094551,2,1,23852160244,73389,73389,2,2,2,542094551,7,3,42478,23368832,1509396,110169,53212,6974382492,3219131,77715492,406
70197.47,8192,2,372474,24543447516,54,27,3473908,11,101530,5,7720956,56,1,4,54759,1098733,2,20664,27,83116751,34816799,7204506162,27,90,2,1,2,2,778,1,7176626588,7174744420,144486581,557792965,557792965,2,1,24542890460,73389,73389,2,2,2,557792965,7,3,46155,26172352,1630714,117010,54755,7176626588,3356898,81486736,406
