timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.18,8192,2,42272,2785203104,53,27,386949,3,11368,5,7455504,56,1,4,6233,18635,2,2399,27,7993778,707891,819351438,27,51,2,1,2,2,621,1,816226716,814341234,10448019,63285176,63301560,2,1,2784547744,73389,73389,2,2,2,63285176,9,3,20178,1174265,212958,8607,6229,816226716,378342,7779626,253
10020.36,8192,2,106977,7048804308,53,27,965912,3,29014,5,7455504,56,1,4,15742,18944,2,2399,27,16931934,708203,2070379194,27,51,2,1,2,2,621,1,2062459292,2060673893,21143466,160180735,160197119,2,1,7047952340,73389,73389,2,2,2,160180735,9,3,21865,2190004,320330,19674,15738,2062459292,946238,16610431,253
15024.41,8192,2,170903,11261087516,53,27,1530137,3,46447,5,7455504,56,1,4,25135,19245,2,2399,27,25842950,708519,3306412634,27,51,2,1,2,2,621,1,3293749660,3291974125,31823887,255923381,255923381,2,1,11260628764,73389,73389,2,2,2,255923381,9,3,22467,3209788,448281,31008,25131,3293749660,1499129,25393569,253
20028.85,8192,2,219321,14451463944,54,27,1927718,3,59761,5,7720956,56,1,4,32249,19535,2,2399,27,32697817,708701,4242409734,27,51,2,1,2,2,621,1,4226195868,4224651498,40144938,328429702,328429702,2,1,14450185992,73389,73389,2,2,2,328413318,9,3,23676,3936392,542560,38821,32245,4226195868,1888897,32154331,253
25033.44,8192,2,270283,17809625764,54,27,2351946,3,73606,5,7720956,56,1,4,39737,19671,2,2399,27,43277147,709416,5227642735,27,51,2,1,2,2,621,1,5207663004,5206279066,52814698,404736667,404753051,2,1,17808413348,73389,73389,2,2,2,404736667,9,3,32009,4686315,664147,47005,39733,5207663004,2304941,42612432,253
30048.22,8192,2,305923,20158070500,54,27,2688830,3,83370,5,7720956,56,1,4,44977,47173,2,2399,27,50191870,2040345,5917164933,27,51,2,1,2,2,621,1,5894480284,5892813959,62272946,458126795,458126795,2,1,20156858084,73389,73389,2,2,2,458110411,9,3,33871,6292612,803575,56004,44973,5894480284,2632826,49387646,253
35060.63,8192,2,318230,20969134736,54,27,2853775,3,86737,5,7720956,56,1,4,46785,141559,2,2399,27,54730453,6038572,6155142111,27,51,2,1,2,2,621,1,6131458460,6129926696,72969966,476546668,476563052,2,1,20968053392,73389,73389,2,2,2,476546668,9,3,35329,8858977,948858,67161,46781,6131458460,2786614,53780815,253
40064.97,8192,2,338751,22321166196,54,27,3096989,3,92279,5,7720956,56,1,4,49801,222078,2,2399,27,60837388,9090417,6552042953,27,51,2,1,2,2,621,1,6526771612,6525142012,83818976,507282103,507298487,2,1,22320412532,73389,73389,2,2,2,507282103,9,3,45183,11153203,1131123,78918,49797,6526771612,3018071,59704438,253
45075.05,8192,2,384839,25358047388,54,27,3487099,3,104902,5,7720956,56,1,4,56574,235156,2,2399,27,66035211,9610972,7443182465,27,51,2,1,2,2,621,1,7414522268,7412916229,90696081,576305109,576321493,2,1,25357424796,73389,73389,2,2,2,576305109,9,3,47138,12254946,1229594,88005,56570,7414522268,3399094,64803788,253
50092.24,8192,2,397768,26210140468,54,27,3652822,3,108430,5,7720956,56,1,4,58473,376771,2,2399,27,73132637,13630978,7693128409,27,51,2,1,2,2,621,1,7663427996,7661910980,104295913,595664903,595681287,2,1,26209255732,73389,73389,2,2,2,595664903,9,3,49807,14933080,1393363,96309,58469,7663427996,3556513,71738186,253
