timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.71,8192,2,46109,3037991996,53,27,397262,1,12466,5,7455504,56,1,4,6797,426,2,8,27,6036061,107,893499516,27,14,2,1,2,2,294,1,890151324,888260799,7329695,69033357,69033357,2,1,3036746812,73389,73389,2,2,2,69016973,3,3,24538,715745,139622,7224,6793,890151324,390038,5896615,89
10012.41,8192,2,99045,6526052784,53,27,843969,1,26851,5,7455504,56,1,4,14574,852,2,8,27,17626057,470,1916758154,27,14,2,1,2,2,294,1,1909498268,1907826429,21020254,148301508,148317892,2,1,6525266352,73389,73389,2,2,2,148301508,3,3,33706,1554036,266228,16335,14570,1909498268,827634,17359239,89
15023.65,8192,2,115722,7625102052,53,27,1050203,1,31453,5,7455504,56,1,4,17025,90876,2,8,27,22448148,3291667,2239465442,27,14,2,1,2,2,294,1,2230886812,2229121596,30821613,173278411,173294795,2,1,7624250084,73389,73389,2,2,2,173278411,3,3,35531,3927369,413771,26849,17022,2230886812,1023354,22033856,89
20064.10,8192,2,146875,9677797516,53,27,1363525,1,39949,5,7455504,56,1,4,21605,128030,2,8,27,27717184,5139723,2841956928,27,14,2,1,2,2,294,1,2831065500,2829145653,39390477,219925252,219947669,2,1,9676711088,73389,73389,2,2,2,219925252,3,3,46094,5571608,563539,34902,21601,2831065500,1328623,27152038,89
25076.52,8192,2,163032,10742333688,53,27,1564029,1,44355,5,7455504,56,1,4,23978,212543,2,8,27,32478178,8244574,3154398703,27,14,2,1,2,2,294,1,3142230428,3140307750,48486554,244126074,244142458,2,1,10741547256,73389,73389,2,2,2,244126074,3,3,49859,8027656,731235,43841,23975,3142230428,1520188,31745246,89
30081.96,8192,2,216044,14235640664,54,27,1985744,1,58813,5,7720956,56,1,4,31768,218737,2,8,27,43468798,8972760,4179282168,27,14,2,1,2,2,294,1,4163150236,4161564340,62566439,323506754,323523138,2,1,14234297176,73389,73389,2,2,2,323506754,3,3,59115,8970990,882399,53228,31764,4163150236,1932516,42585148,89
35086.11,8192,2,272209,17936644456,54,27,2441939,1,74131,5,7720956,56,1,4,40020,219334,2,8,27,52510791,8972964,5265080651,27,14,2,1,2,2,294,1,5244756380,5243432188,73129320,407638350,407638350,2,1,17936087400,73389,73389,2,2,2,407638350,3,3,59873,9813955,988419,62619,40016,5244756380,2379320,51521664,89
40099.74,8192,2,301469,19864580444,54,27,2734051,1,82165,5,7720956,56,1,4,44321,260904,2,8,27,58256201,10892993,5831058635,27,14,2,1,2,2,294,1,5808497052,5807048143,81984262,451455077,451455077,2,1,19863302492,73389,73389,2,2,2,451438693,3,3,59879,11678534,1128946,76537,44317,5808497052,2657514,57126902,89
45109.81,8192,2,327207,21560636832,54,27,3002469,1,89185,5,7720956,56,1,4,48104,334870,2,8,27,63768961,13297080,6328838995,27,14,2,1,2,2,294,1,6304342428,6302842358,91623076,489988408,490004792,2,1,21559489952,73389,73389,2,2,2,489988408,3,3,61609,13641082,1275356,86750,48100,6304342428,2915719,62492523,89
50118.61,8192,2,344334,22689177300,54,27,3212915,1,93856,5,7720956,56,1,4,50622,399823,2,8,27,70484799,16542658,6660092161,27,14,2,1,2,2,294,1,6634250652,6632699521,103031797,515637055,515653439,2,1,22688030420,73389,73389,2,2,2,515637055,3,3,66503,16083678,1469388,97376,50618,6634250652,3115539,69014536,89
55123.37,8192,2,387804,25553423436,54,27,3563693,1,105710,5,7720956,56,1,4,57008,411848,2,8,27,79164863,17256217,7500446113,27,14,2,1,2,2,294,1,7471407516,7469965706,114190889,580736537,580752921,2,1,25552407628,73389,73389,2,2,2,580736537,3,3,80439,17056135,1606556,106453,57004,7471407516,3457240,77557028,89
