timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5012.29,8192,2,28901,1904143112,53,27,309805,3,7720,5,7455504,56,1,4,4266,30015,2,2661,27,7316041,1772679,560601253,27,48,2,1,2,2,572,1,558408092,556777917,10375896,43253638,43270022,2,1,1903160072,73389,73389,2,2,2,43253638,8,3,14818,1793758,220159,10182,4262,558408092,299623,7094795,282
10016.28,8192,2,81309,5357335440,53,27,746488,3,22012,5,7455504,56,1,4,11968,30208,2,2661,27,16467316,1772904,1574053850,27,48,2,1,2,2,572,1,1567924636,1566251036,20904116,121745708,121745708,2,1,5356090256,73389,73389,2,2,2,121729324,8,3,15498,2591146,312532,18853,11964,1567924636,727635,16154350,282
15026.55,8192,2,122333,8060484164,53,27,1123788,3,33254,5,7455504,56,1,4,17998,47570,2,2661,27,21281436,2261716,2367567975,27,48,2,1,2,2,572,1,2358419868,2356413687,27283590,183173459,183189843,2,1,8059632196,73389,73389,2,2,2,183173459,8,3,15975,3636101,405688,26383,17995,2358419868,1097405,20875862,282
20056.33,8192,2,138073,9097860748,53,27,1323307,3,37549,5,7455504,56,1,4,20310,127437,2,2661,27,23306376,5048532,2671852476,27,48,2,1,2,2,572,1,2661458332,2659594902,32554877,206751689,206768073,2,1,9097074316,73389,73389,2,2,2,206751689,8,3,16497,6202293,540744,36124,20307,2661458332,1287183,22765832,282
25066.19,8192,2,152837,10070743292,53,27,1516491,3,41575,5,7455504,56,1,4,22479,192278,2,2661,27,34029589,9325346,2957321352,27,48,2,1,2,2,572,1,2945753500,2943996824,51223952,228859677,228876061,2,1,10069825788,73389,73389,2,2,2,228859677,8,3,22648,8836649,732563,49489,22476,2945753500,1467002,33297681,282
30071.42,8192,2,190538,12554788628,53,27,1839971,3,51856,5,7455504,56,1,4,28020,214703,2,2661,27,41564258,10562566,3686225365,27,48,2,1,2,2,572,1,3671892380,3670175520,61602109,285325679,285325679,2,1,12553608980,73389,73389,2,2,2,285309295,8,3,30936,10116180,863577,58163,28016,3671892380,1781808,40710052,282
35077.04,8192,2,240491,15846559172,54,27,2246826,3,65482,5,7720956,56,1,4,35361,215379,2,2661,27,51133893,10562869,4652104476,27,48,2,1,2,2,572,1,4634091932,4632446341,72867971,360127475,360143859,2,1,15845608900,73389,73389,2,2,2,360127475,8,3,41640,10908642,994718,67286,35357,4634091932,2179540,50138788,282
40085.52,8192,2,255346,16825405492,54,27,2428203,3,69588,5,7720956,56,1,4,37543,327965,2,2661,27,54991301,14159129,4939421960,27,48,2,1,2,2,572,1,4920222108,4918583511,81575324,382382919,382382919,2,1,16824848436,73389,73389,2,2,2,382382919,8,3,41835,13453907,1138398,75217,37540,4920222108,2352986,53852814,282
45090.57,8192,2,288706,19023631792,54,27,2711456,3,78631,5,7720956,56,1,4,42447,361632,2,2661,27,63118445,15746432,5584598261,27,48,2,1,2,2,572,1,5562868124,5561225105,93490304,432330692,432347076,2,1,19022550448,73389,73389,2,2,2,432330692,8,3,53666,14854364,1282409,84328,42443,5562868124,2627128,61835147,282
50095.82,8192,2,333300,21962071296,54,27,3073937,3,90847,5,7720956,56,1,4,48999,362778,2,2661,27,71763583,15746759,6446685429,27,48,2,1,2,2,572,1,6421651868,6420185619,103631333,499113408,499129792,2,1,21960989952,73389,73389,2,2,2,499113408,8,3,68940,15584367,1418974,93615,48995,6421651868,2980322,70343648,282
