timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5026.00,8192,2,26476,1744156504,53,27,271127,11,7114,5,7455504,56,1,4,3909,55930,2,4604,27,3900015,1859729,513615758,27,65,2,1,2,2,764,1,511615388,510004288,6695995,39625026,39641410,2,1,1743501144,73389,73389,2,2,2,39625026,11,3,12781,1827356,191016,9022,3905,511615388,262105,3708083,303
10045.25,8192,2,39332,2591465456,53,27,454745,11,10618,5,7455504,56,1,4,5799,176814,2,4604,27,5659515,4901688,762377177,27,65,2,1,2,2,764,1,759341468,757731427,11900613,58870132,58886516,2,1,2590285808,73389,73389,2,2,2,58870132,11,3,13026,4636934,312268,34612,5795,759341468,420133,5345593,303
15063.47,8192,2,53335,3514209652,53,27,635243,11,14439,5,7455504,56,1,4,7856,254431,2,4604,27,14174679,9408668,1033112752,27,65,2,1,2,2,764,1,1028956572,1027428805,28753262,79857975,79857975,2,1,3513750900,73389,73389,2,2,2,79857975,11,3,17910,7142037,493350,42577,7853,1028956572,592666,13679125,303
20067.97,8192,2,97103,6397997582,53,27,1032435,11,26374,5,7455504,56,1,4,14290,266735,2,4604,27,18248015,9713199,1879610720,27,65,2,1,2,2,764,1,1872273820,1870465656,34248221,145383441,145399825,2,1,6396871404,73389,73389,2,2,2,145383441,11,3,18452,8088182,580616,50777,14286,1872273820,981658,17664501,303
25084.33,8192,2,117345,7731997884,53,27,1285862,11,31894,5,7455504,56,1,4,17265,308679,2,4604,27,20880420,11813926,2271111108,27,65,2,1,2,2,764,1,2262213020,2260428611,39590926,175715309,175715309,2,1,7731473596,73389,73389,2,2,2,175715309,11,3,19259,10308495,754961,62889,17261,2262213020,1222973,20123113,303
30094.33,8192,2,147062,9690149276,53,27,1574393,11,40000,5,7455504,56,1,4,21634,340162,2,4604,27,24117152,13190689,2845977041,27,65,2,1,2,2,764,1,2834866588,2832775546,44961327,220209813,220226197,2,1,9689231772,73389,73389,2,2,2,220209813,11,3,19750,11943929,882862,72333,21630,2834866588,1502060,23232113,303
35099.34,8192,2,167901,11063286636,53,27,1809583,11,45682,5,7455504,56,1,4,24695,381964,2,4604,27,40827888,16429044,3248791609,27,65,2,1,2,2,764,1,3236077980,3234179869,68363629,251426417,251426417,2,1,11062041452,73389,73389,2,2,2,251410033,11,3,23912,14025601,1115145,82300,24691,3236077980,1727283,39709993,303
40104.30,8192,2,215330,14188582508,54,27,2191232,11,58621,5,7720956,56,1,4,31664,382117,2,4604,27,52462385,16775003,4165711111,27,65,2,1,2,2,764,1,4149518748,4147776375,82845293,322452145,322468529,2,1,14187894380,73389,73389,2,2,2,322452145,11,3,27849,14726507,1241884,89810,31660,4149518748,2101422,51217684,303
45109.60,8192,2,268346,17682055100,54,27,2659117,11,73132,5,7720956,56,1,4,39454,382225,2,4604,27,61294817,16775347,5190722730,27,65,2,1,2,2,764,1,5170569628,5168966175,93082517,401834984,401857401,2,1,17680739296,73389,73389,2,2,2,401834984,11,3,30472,15543970,1340417,98452,39450,5170569628,2560665,59951738,303
50115.57,8192,2,316030,20824159180,54,27,3073250,11,86137,5,7720956,56,1,4,46463,382308,2,4604,27,65642555,16775519,6112723671,27,65,2,1,2,2,764,1,6089122204,6087559021,98570163,473251769,473268153,2,1,20823077836,73389,73389,2,2,2,473251769,11,3,30472,16260436,1413491,105659,46459,6089122204,2967591,64226334,303
55120.72,8192,2,365528,24085579940,54,27,3501154,11,99637,5,7720956,56,1,4,53736,382385,2,4604,27,69972225,16775599,7069713140,27,65,2,1,2,2,764,1,7042539932,7040891309,104077439,547377947,547394331,2,1,24084629668,73389,73389,2,2,2,547377947,11,3,30472,17002110,1488534,113153,53732,7042539932,3388001,68480999,303
