timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5011.83,8192,2,45405,2991589200,53,27,349247,2,12274,5,7455504,56,1,4,6693,2446,2,3373,27,4463803,43123,879823234,27,51,2,1,2,2,717,1,876519836,874692677,5510023,67978748,67978748,2,1,2990344016,73389,73389,2,2,2,67962364,7,3,15879,668234,137871,7131,6689,876519836,342116,4325807,303
10016.25,8192,2,89832,5919084192,53,27,681381,2,24391,5,7455504,56,1,4,13222,2506,2,3373,27,8917256,43342,1738818472,27,51,2,1,2,2,717,1,1732288924,1730415923,10914476,134515704,134515704,2,1,5917970080,73389,73389,2,2,2,134499320,7,3,15887,1265226,208837,13810,13218,1732288924,667571,8708380,303
15031.55,8192,2,121100,7979412824,53,27,989693,2,32920,5,7455504,56,1,4,17816,25368,2,3373,27,12422730,1070891,2343283068,27,51,2,1,2,2,717,1,2334433692,2332688235,16297295,181332418,181348802,2,1,7978626392,73389,73389,2,2,2,181332418,7,3,16729,2707721,320946,24273,17812,2334433692,965420,12101911,303
20044.02,8192,2,130452,8595490920,53,27,1121114,2,35470,5,7455504,56,1,4,19190,189286,2,3373,27,13812362,4573091,2524159916,27,51,2,1,2,2,717,1,2514526620,2512822260,21493235,195331214,195347598,2,1,8594573416,73389,73389,2,2,2,195331214,7,3,18039,5749788,411655,30623,19187,2514526620,1090491,13400824,303
25059.52,8192,2,148792,9804057460,53,27,1361809,2,40471,5,7455504,56,1,4,21886,266447,2,3373,27,33445675,8187109,2878959076,27,51,2,1,2,2,717,1,2867896732,2866048458,50675506,222794167,222810551,2,1,9802943348,73389,73389,2,2,2,222794167,7,3,26764,7956140,667623,43723,21882,2867896732,1318086,32777534,303
30073.11,8192,2,167833,11058830188,53,27,1608917,2,45664,5,7455504,56,1,4,24684,350400,2,3373,27,40382719,10723870,3247179820,27,51,2,1,2,2,717,1,3234636188,3232868125,61473855,251311729,251328113,2,1,11057716076,73389,73389,2,2,2,251311729,7,3,29779,10118779,883398,54622,24680,3234636188,1554295,39498038,303
35085.54,8192,2,185682,12234953100,53,27,1838650,2,50527,5,7455504,56,1,4,27307,420141,2,3373,27,45261309,13587514,3592377934,27,51,2,1,2,2,717,1,3578438044,3576636709,70678578,278047753,278064137,2,1,12234101132,73389,73389,2,2,2,278047753,7,3,32503,12391178,1091029,67233,27303,3578438044,1771417,44166981,303
40089.25,8192,2,239263,15765550060,54,27,2275393,2,65146,5,7720956,56,1,4,35180,430406,2,3373,27,54898195,14261041,4628272283,27,51,2,1,2,2,717,1,4610367900,4608771559,82959946,358296785,358296785,2,1,15764337644,73389,73389,2,2,2,358280401,7,3,39466,13499570,1233799,78572,35176,4610367900,2196821,53660920,303
45094.12,8192,2,304633,20072998156,54,27,2785364,2,82975,5,7720956,56,1,4,44787,430564,2,3373,27,63782896,14261240,5892194447,27,51,2,1,2,2,717,1,5869445532,5867973135,93583787,456181417,456197801,2,1,20071982348,73389,73389,2,2,2,456181417,7,3,41395,14421727,1347610,89248,44783,5869445532,2696116,62431764,303
50097.77,8192,2,369800,24367142444,54,27,3292915,2,100747,5,7720956,56,1,4,54364,430849,2,3373,27,72664441,14261390,7152432659,27,51,2,1,2,2,717,1,7124853148,7123228645,104195362,553771137,553787521,2,1,24365930028,73389,73389,2,2,2,553771137,7,3,42793,15342998,1481654,100085,54360,7124853148,3192830,71179461,303
