timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5043.25,8192,2,10572,696297468,53,27,154204,13,2776,5,7455504,56,1,4,1574,154484,2,52807,27,2718860,4081418,206445987,27,114,2,1,2,2,821,1,205562268,203631524,8921913,15807069,15823453,2,1,695511036,73389,73389,2,2,2,15807069,13,3,11335,2749415,145131,10093,1570,205562268,144111,2573816,521
10053.12,8192,2,19246,1267942156,53,27,272848,13,5138,5,7455504,56,1,4,2847,262574,2,52807,27,6126275,8550411,374036808,27,114,2,1,2,2,821,1,372416924,370779877,19656937,28790057,28806441,2,1,1266762508,73389,73389,2,2,2,28790057,13,3,13859,5424163,249415,19877,2843,372416924,252971,5876953,521
15072.76,8192,2,27298,1798292548,53,27,385340,13,7338,5,7455504,56,1,4,4032,418672,2,52807,27,8951462,13950558,530042552,27,114,2,1,2,2,821,1,527737244,525838067,29944000,40859859,40859859,2,1,1797833796,73389,73389,2,2,2,40859859,13,3,21318,8440033,369416,24897,4028,527737244,360443,8581772,521
20090.42,8192,2,33916,2234398864,53,27,480660,13,9140,5,7455504,56,1,4,5004,625778,2,52807,27,11247876,20107218,658020839,27,114,2,1,2,2,821,1,655139228,653333276,40311076,50760940,50777324,2,1,2233481360,73389,73389,2,2,2,50760940,13,3,32164,11581973,491500,31361,5000,655139228,449299,10756607,521
25099.64,8192,2,41242,2717170120,53,27,582427,13,11134,5,7455504,56,1,4,6080,752908,2,52807,27,13485565,25314807,799820750,27,114,2,1,2,2,821,1,796303772,794465578,49524140,61733014,61749398,2,1,2716252616,73389,73389,2,2,2,61733014,13,3,34313,14546419,572395,36317,6077,796303772,546110,12912613,521
30108.43,8192,2,52807,3479341192,53,27,733520,13,14293,5,7455504,56,1,4,7781,858235,2,52807,27,17503506,29846431,1023584715,27,114,2,1,2,2,821,1,1019126172,1017240355,60543539,79065510,79065510,2,1,3478161544,73389,73389,2,2,2,79049126,13,3,37425,17240962,695069,43078,7777,1019126172,690442,16808315,521
35113.86,8192,2,104474,6883705892,53,27,1165709,13,28330,5,7455504,56,1,4,15372,861064,2,52807,27,26313707,30196297,2022357822,27,114,2,1,2,2,821,1,2014093724,2012446955,71471461,156437435,156437435,2,1,6883247140,73389,73389,2,2,2,156437435,13,3,45032,18194458,816121,52736,15368,2014093724,1112973,25497448,521
40118.69,8192,2,168175,11081243500,53,27,1680926,13,45703,5,7455504,56,1,4,24736,861290,2,52807,27,35278752,30196740,3254437159,27,114,2,1,2,2,821,1,3241451932,3239402372,82093666,251836017,251836017,2,1,11080063852,73389,73389,2,2,2,251819633,13,3,46058,19125026,925353,63593,24732,3241451932,1617333,34353510,521
45123.89,8192,2,219357,14454088692,54,27,2110068,13,59719,5,7720956,56,1,4,32254,861482,2,52807,27,44158247,30197063,4243620407,27,114,2,1,2,2,821,1,4226851228,4225398679,92603494,328484887,328501271,2,1,14453335028,73389,73389,2,2,2,328484887,13,3,51888,19908056,1012698,72496,32250,4226851228,2037572,43145610,521
50128.80,8192,2,269613,17765451192,54,27,2524206,13,73477,5,7720956,56,1,4,39639,861703,2,52807,27,51606015,30197359,5215312713,27,114,2,1,2,2,821,1,5194817948,5193396064,101336378,403747594,403747594,2,1,17764173240,73389,73389,2,2,2,403731210,13,3,58449,20665986,1111089,80950,39635,5194817948,2443256,50495470,521
