timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.45,8192,2,48935,3224258540,53,27,420883,3,13207,5,7455504,56,1,4,7210,623,2,25,27,8168515,292,947905018,27,9,2,1,2,2,387,1,944284060,942675803,9705549,73268177,73268177,2,1,3223078892,73389,73389,2,2,2,73251793,5,3,25829,799111,160898,8741,7206,944284060,412142,8007528,82
10017.12,8192,2,70875,4669816488,53,27,640578,3,19220,5,7455504,56,1,4,10433,72415,2,25,27,14014308,2622305,1372156586,27,9,2,1,2,2,387,1,1366860188,1365234568,19825790,106112830,106129214,2,1,4668964520,73389,73389,2,2,2,106112830,5,3,28746,2851917,293808,16145,10430,1366860188,624433,13719965,82
15022.83,8192,2,98287,6476111044,53,27,899090,3,26646,5,7455504,56,1,4,14464,117085,2,25,27,20827410,5159049,1902468670,27,9,2,1,2,2,387,1,1895080348,1893253310,31123704,147164979,147181363,2,1,6475259076,73389,73389,2,2,2,147164979,5,3,41034,4750055,448594,24797,14460,1895080348,874293,20377950,82
20028.55,8192,2,144935,9549957848,53,27,1284548,3,39367,5,7455504,56,1,4,21319,118305,2,25,27,29792569,5159583,2804457869,27,9,2,1,2,2,387,1,2793578908,2791779220,41622330,217029602,217045986,2,1,9549302488,73389,73389,2,2,2,217029602,5,3,48893,5523698,567303,34561,21315,2793578908,1249987,29224010,82
25034.00,8192,2,192481,12682921432,53,27,1672034,3,52387,5,7455504,56,1,4,28307,119286,2,25,27,38404335,5159972,3723967978,27,9,2,1,2,2,387,1,3709510044,3707595336,51770116,288227362,288243746,2,1,12682003928,73389,73389,2,2,2,288227362,5,3,54814,6294595,684952,44663,28303,3709510044,1627371,37718709,82
30055.62,8192,2,212555,14005658300,54,27,1873268,3,57918,5,7720956,56,1,4,31256,178891,2,25,27,43727440,8262279,4112037520,27,9,2,1,2,2,387,1,4096041372,4094304896,62175581,318299245,318299245,2,1,14005166780,73389,73389,2,2,2,318299245,5,3,59193,8440304,815676,52552,31252,4096041372,1820716,42911788,82
35070.55,8192,2,221186,14574484940,54,27,1996374,3,60271,5,7720956,56,1,4,32522,314476,2,25,27,46348243,12964053,4278836895,27,9,2,1,2,2,387,1,4262109596,4260575085,71784234,331216697,331233081,2,1,14573534668,73389,73389,2,2,2,331216697,5,3,64631,11237208,927543,65365,32519,4262109596,1931009,45421172,82
40074.66,8192,2,238440,15711348480,54,27,2181740,3,64927,5,7720956,56,1,4,35059,412378,2,25,27,50724153,17187712,4612590790,27,9,2,1,2,2,387,1,4594508188,4592967121,82728058,357061952,357061952,2,1,15710004992,73389,73389,2,2,2,357045568,5,3,77841,13695921,1074171,74235,35055,4594508188,2107505,49650709,82
45080.32,8192,2,292243,19256759884,54,27,2663836,3,79597,5,7720956,56,1,4,42966,413458,2,25,27,59764047,17188080,5652956291,27,9,2,1,2,2,387,1,5630894492,5629357097,93428982,437636505,437652889,2,1,19256006220,73389,73389,2,2,2,437636505,5,3,84445,14595591,1195562,84301,42962,5630894492,2579535,58568886,82
50085.07,8192,2,342125,22543611920,54,27,3085993,3,93199,5,7720956,56,1,4,50296,414494,2,25,27,68743729,17188312,6617351856,27,9,2,1,2,2,387,1,6591652252,6590171605,103969599,512342156,512342156,2,1,22543054864,73389,73389,2,2,2,512342156,5,3,94328,15390876,1345300,92884,50292,6591652252,2993109,67398685,82
55089.00,8192,2,393959,25959186584,54,27,3528585,3,107336,5,7720956,56,1,4,57913,415198,2,25,27,77644576,17188611,7619606268,27,9,2,1,2,2,387,1,7590027676,7588577750,114510215,589965874,589982258,2,1,25958498456,73389,73389,2,2,2,589965874,5,3,100599,16208397,1448362,101870,57909,7590027676,3426715,76196020,82
