timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.82,8192,2,66668,4392537956,53,27,584711,2,18022,5,7455504,56,1,4,9819,291,2,12,27,8825651,216,1291191920,27,3,2,1,2,2,303,1,1286250908,1284248960,10672297,99817944,99834328,2,1,4391989536,73389,73389,2,2,2,99817944,4,3,23345,1017918,159307,10993,9815,1286250908,573718,8666141,71
10012.87,8192,2,133896,8822524164,53,27,1145530,2,36355,5,7455504,56,1,4,19696,541,2,12,27,17705182,431,2590630836,27,3,2,1,2,2,303,1,2580717980,2579176236,21342655,200489571,200505955,2,1,8821541124,73389,73389,2,2,2,200489571,4,3,23610,1996423,265487,21854,19692,2580717980,1123676,17439159,71
15023.29,8192,2,189976,12517957396,53,27,1620353,2,51701,5,7455504,56,1,4,27940,17669,2,12,27,25091474,503147,3675486291,27,3,2,1,2,2,303,1,3661406620,3659368514,30717429,284490095,284490095,2,1,12517564180,73389,73389,2,2,2,284490095,4,3,24997,3249638,388990,33240,27936,3661406620,1587113,24701839,71
20038.91,8192,2,198807,13099625784,53,27,1843253,2,54102,5,7455504,56,1,4,29236,216858,2,12,27,28887334,4734052,3846097216,27,3,2,1,2,2,303,1,3831275932,3829455776,41470629,297696426,297712810,2,1,13098642744,73389,73389,2,2,2,297696426,4,3,27201,6045753,493102,42618,29232,3831275932,1800635,28393066,71
25048.99,8192,2,205515,13541895792,54,27,1936442,2,55958,5,7720956,56,1,4,30221,427963,2,12,27,31510732,10244461,3975788203,27,3,2,1,2,2,303,1,3960381852,3958724585,52232893,307759188,307759188,2,1,13541404272,73389,73389,2,2,2,307759188,4,3,31122,8942505,605139,47692,30217,3960381852,1888750,30903703,71
30057.44,8192,2,213711,14081948820,54,27,2052486,2,58231,5,7720956,56,1,4,31424,566983,2,12,27,34165903,14975297,4134171625,27,3,2,1,2,2,303,1,4118061468,4116641905,61919687,320015247,320031631,2,1,14080670868,73389,73389,2,2,2,320015247,4,3,35316,11630811,711087,56351,31420,4118061468,1996135,33452929,71
35061.79,8192,2,264441,17424640836,54,27,2461380,2,72013,5,7720956,56,1,4,38879,576281,2,12,27,42714279,15792312,5115088427,27,3,2,1,2,2,303,1,5095203228,5093782521,73043239,395988499,396004883,2,1,17423493956,73389,73389,2,2,2,395988499,4,3,41877,12918478,861742,67168,38875,5095203228,2394212,41850948,71
40073.33,8192,2,318365,20977982096,54,27,2882939,2,86765,5,7720956,56,1,4,46804,599865,2,12,27,50188687,16313782,6157845150,27,3,2,1,2,2,303,1,6133948828,6132515735,82370597,476759660,476759660,2,1,20976704144,73389,73389,2,2,2,476743276,4,3,43329,14127706,984427,78507,46800,6133948828,2804432,49202548,71
45085.64,8192,2,333974,22006508012,54,27,3090588,2,91032,5,7720956,56,1,4,49099,702497,2,12,27,56100006,19429384,6459890481,27,3,2,1,2,2,303,1,6434759068,6433146692,93001319,500135249,500135249,2,1,22005950956,73389,73389,2,2,2,500135249,4,3,46245,16371023,1155063,87249,49095,6434759068,3003339,54942936,71
50101.52,8192,2,351445,23157592864,54,27,3320336,2,95795,5,7720956,56,1,4,51667,737325,2,12,27,58517220,21799580,6797850973,27,3,2,1,2,2,303,1,6771351964,6769659216,98310500,526291800,526308184,2,1,23156839200,73389,73389,2,2,2,526291800,4,3,47107,18473275,1315051,98388,51663,6771351964,3221948,57200139,71
