timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5021.81,8192,2,10600,698132476,53,27,144771,3,2782,5,7455504,56,1,4,1579,118844,2,7081,27,3094806,4060950,207105706,27,48,2,1,2,2,573,1,206217628,204227881,8999648,15839837,15856221,2,1,696952828,73389,73389,2,2,2,15839837,9,3,10017,2768278,163786,6196,1575,206217628,138575,2931801,271
10034.72,8192,2,22160,1459975868,53,27,292544,3,5935,5,7455504,56,1,4,3274,179347,2,7081,27,7087755,8389480,430216818,27,48,2,1,2,2,573,1,428384668,426890693,19612961,33172333,33172333,2,1,1459582652,73389,73389,2,2,2,33172333,9,3,11554,5399841,299797,12714,3270,428384668,279830,6789481,271
15046.72,8192,2,35886,2364301140,53,27,463539,3,9679,5,7455504,56,1,4,5293,235512,2,7081,27,11690822,12263170,695953286,27,48,2,1,2,2,573,1,693019036,691291462,30371691,53711775,53728159,2,1,2363318100,73389,73389,2,2,2,53711775,9,3,14411,7812269,450540,20166,5289,693019036,443373,11241704,271
20057.21,8192,2,61877,4076938136,53,27,730216,3,16768,5,7455504,56,1,4,9116,285213,2,7081,27,17647868,14341906,1198999521,27,48,2,1,2,2,573,1,1194107292,1191924872,39915791,92638322,92654706,2,1,4076086168,73389,73389,2,2,2,92638322,9,3,18835,9654596,601394,28438,9112,1194107292,701778,17048102,271
25070.20,8192,2,71815,4731685780,53,27,863296,3,19479,5,7455504,56,1,4,10573,405080,2,7081,27,21555243,18608333,1390796743,27,48,2,1,2,2,573,1,1385079196,1383340755,50761396,107527887,107527887,2,1,4731227028,73389,73389,2,2,2,107527887,9,3,20088,12176029,740101,34573,10569,1385079196,828723,20817469,271
30074.47,8192,2,88700,5844366536,53,27,1069390,3,24082,5,7455504,56,1,4,13055,489343,2,7081,27,24380693,21422448,1717441128,27,48,2,1,2,2,573,1,1710399900,1708625754,57613498,132799702,132816086,2,1,5843186888,73389,73389,2,2,2,132799702,9,3,20698,14425624,894459,43030,13051,1710399900,1026360,23488423,271
35083.83,8192,2,135393,8921162460,53,27,1484384,3,36817,5,7455504,56,1,4,19916,492155,2,7081,27,35136758,22095662,2620135433,27,48,2,1,2,2,573,1,2609684892,2608009546,71383106,202729861,202746245,2,1,8920113884,73389,73389,2,2,2,202729861,9,3,28297,15395190,1053311,51096,19912,2609684892,1433288,34086047,271
40098.33,8192,2,154173,10158564840,53,27,1729498,3,41936,5,7455504,56,1,4,22677,538453,2,7081,27,39677278,24547244,2983490555,27,48,2,1,2,2,573,1,2971574684,2969722030,79389808,230864558,230864558,2,1,10157319656,73389,73389,2,2,2,230848174,9,3,28345,17638773,1230257,63679,22673,2971574684,1665819,38450275,271
45111.13,8192,2,182148,12002021616,53,27,2002111,3,49566,5,7455504,56,1,4,26788,578404,2,7081,27,42925631,25941691,3524423441,27,48,2,1,2,2,573,1,3510411676,3508581155,84769014,272758324,272774708,2,1,12001366256,73389,73389,2,2,2,272758324,9,3,29469,19235454,1344624,72238,26784,3510411676,1929873,41583489,271
50116.66,8192,2,208915,13765792066,54,27,2270116,3,56923,5,7720956,56,1,4,30720,628022,2,7081,27,55288613,28618855,4041691457,27,48,2,1,2,2,573,1,4025655708,4024214974,102734399,312829592,312845976,2,1,13764502048,73389,73389,2,2,2,312829592,9,3,37670,20990016,1541573,81482,30716,4025655708,2188634,53748827,271
