timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5019.21,8192,2,35636,2347917140,53,27,377405,5,9608,5,7455504,56,1,4,5255,51304,2,20,27,5957100,1813058,690727771,27,3,2,1,2,2,376,1,688038300,686532925,9257775,53334943,53351327,2,1,2346737492,73389,73389,2,2,2,53334943,5,3,15795,1908841,197909,9711,5251,688038300,367694,5758928,126
10054.34,8192,2,49382,3253553132,53,27,551194,5,13336,5,7455504,56,1,4,7278,159805,2,20,27,11195087,5579096,956987551,27,3,2,1,2,2,376,1,953196956,951261564,20494646,73923537,73939921,2,1,3252635628,73389,73389,2,2,2,73923537,5,3,17261,4582975,330060,17877,7275,953196956,533317,10864919,126
15083.64,8192,2,56806,3742746916,53,27,654204,5,15385,5,7455504,56,1,4,8368,290414,2,20,27,13444361,10875358,1100625819,27,3,2,1,2,2,376,1,1096196508,1094223597,29700330,85043067,85059451,2,1,3741894948,73389,73389,2,2,2,85043067,5,3,24823,7674531,427815,22615,8365,1096196508,631589,13015980,126
20102.27,8192,2,64200,4229974620,53,27,758939,5,17399,5,7455504,56,1,4,9453,510507,2,20,27,16287199,16948394,1243478161,27,3,2,1,2,2,376,1,1238409628,1236669428,41054281,96113445,96129829,2,1,4228991580,73389,73389,2,2,2,96113445,5,3,31030,10848282,521087,27863,9450,1238409628,731076,15765063,126
25132.35,8192,2,71552,4714449812,53,27,860720,5,19396,5,7455504,56,1,4,10536,695344,2,20,27,17277190,20829049,1385938901,27,3,2,1,2,2,376,1,1380229532,1378347375,46216509,107134671,107151055,2,1,4713925524,73389,73389,2,2,2,107134671,5,3,35801,14194668,608027,32628,10532,1380229532,828092,16668057,126
30160.60,8192,2,79302,5225128992,53,27,964851,5,21520,5,7455504,56,1,4,11674,827599,2,20,27,21298215,28188183,1535765263,27,3,2,1,2,2,376,1,1529389468,1527483617,61231834,118729337,118751754,2,1,5224090828,73389,73389,2,2,2,118729337,5,3,40992,17065740,707379,37298,11670,1529389468,927553,20590361,126
35171.54,8192,2,88145,5807728604,53,27,1101853,5,23932,5,7455504,56,1,4,12973,985270,2,20,27,24167147,32763636,1706774062,27,3,2,1,2,2,376,1,1699651996,1697879632,71264755,131974469,131990853,2,1,5806876636,73389,73389,2,2,2,131974469,5,3,48580,19879650,821861,65403,12970,1699651996,1036450,23344632,126
40176.76,8192,2,108796,7168545196,53,27,1326064,5,29509,5,7455504,56,1,4,16008,1064870,2,20,27,29305326,36317719,2106179149,27,3,2,1,2,2,376,1,2097455516,2095683651,81980844,162912545,162912545,2,1,7168151980,73389,73389,2,2,2,162912545,5,3,54156,22088871,954221,72303,16004,2097455516,1253761,28350414,126
45181.37,8192,2,161244,10624624416,53,27,1790277,5,43867,5,7455504,56,1,4,23715,1065423,2,20,27,37045577,36318077,3120244925,27,3,2,1,2,2,376,1,3107627420,3105913966,91201205,241459800,241459800,2,1,10623510304,73389,73389,2,2,2,241443416,5,3,58651,22939356,1060841,81539,23711,3107627420,1708738,35983982,126
50185.43,8192,2,209685,13816532304,54,27,2202326,5,57133,5,7720956,56,1,4,30833,1065861,2,20,27,46644985,36318342,4056779160,27,3,2,1,2,2,376,1,4040597916,4039048646,102490355,313998889,313998889,2,1,13815230220,73389,73389,2,2,2,313982505,5,3,66710,23693276,1175389,89332,30829,4040597916,2112994,45469223,126
55195.15,8192,2,234149,15428540792,54,27,2453380,5,63805,5,7720956,56,1,4,34430,1102558,2,20,27,52604346,38722630,4530093806,27,3,2,1,2,2,376,1,4512063900,4510289798,112312507,350619610,350635994,2,1,15427262840,73389,73389,2,2,2,350619610,5,3,67793,25718811,1312165,97137,34426,4512063900,2356243,51291386,126
60199.97,8192,2,264789,17447712816,54,27,2762072,5,72108,5,7720956,56,1,4,38931,1154727,2,20,27,59940341,40909543,5122352107,27,3,2,1,2,2,376,1,5102018972,5100466984,123791630,396518820,396535204,2,1,17446828080,73389,73389,2,2,2,396518820,5,3,80102,27450580,1471050,105789,38927,5102018972,2656283,58468409,126
