timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5011.46,8192,2,49419,3255977964,53,27,376449,3,13365,5,7455504,56,1,4,7283,81,2,13,27,4690562,5729,957438142,27,8,2,1,2,2,247,1,953852316,951957129,5798490,73989073,73989073,2,1,3254798316,73389,73389,2,2,2,73972689,4,3,23031,705469,120283,7704,7279,953852316,368745,4570001,63
10019.93,8192,2,61186,4031387308,53,27,546805,3,16579,5,7455504,56,1,4,9009,105361,2,13,27,12608085,3784032,1184758558,27,8,2,1,2,2,247,1,1180213660,1178609150,19823141,91600097,91616481,2,1,4030404268,73389,73389,2,2,2,91600097,4,3,28339,3436267,266042,15525,9006,1180213660,531280,12341697,63
15045.05,8192,2,68136,4489251576,53,27,645547,3,18475,5,7455504,56,1,4,10030,250481,2,13,27,15272662,8923507,1319189049,27,8,2,1,2,2,247,1,1314038172,1312460588,30441746,102009082,102025466,2,1,4488399608,73389,73389,2,2,2,102009082,4,3,35997,6268141,366817,22316,10027,1314038172,623231,14905270,63
20056.17,8192,2,73790,4861915736,53,27,734757,3,20017,5,7455504,56,1,4,10865,498155,2,13,27,17273385,14513520,1429140850,27,8,2,1,2,2,247,1,1423483292,1421380280,40480835,110478722,110495106,2,1,4861063768,73389,73389,2,2,2,110478722,4,3,42319,9497250,463708,32045,10862,1423483292,702712,16809241,63
25074.06,8192,2,80714,5318076068,53,27,833534,3,21904,5,7455504,56,1,4,11881,600189,2,13,27,19438245,19513094,1562781813,27,8,2,1,2,2,247,1,1556521372,1554767726,50079963,120854939,120854939,2,1,5317617316,73389,73389,2,2,2,120854939,4,3,48405,12516628,575057,36888,11877,1556521372,796646,18862341,63
30093.83,8192,2,88041,5800912860,53,27,935466,3,23902,5,7455504,56,1,4,12958,850991,2,13,27,22158789,24972572,1704577483,27,8,2,1,2,2,247,1,1697685916,1695922193,60717913,131827013,131827013,2,1,5800388572,73389,73389,2,2,2,131827013,4,3,60151,15409617,700793,41742,12954,1697685916,893724,21456360,63
35098.18,8192,2,106536,7019637480,53,27,1147995,3,28948,5,7455504,56,1,4,15676,978652,2,13,27,25171260,28248746,2062258648,27,8,2,1,2,2,247,1,2053939612,2052126876,68423499,159519342,159535726,2,1,7018851048,73389,73389,2,2,2,159519342,4,3,64571,17621832,853701,53453,15672,2053939612,1094542,24315943,63
40103.31,8192,2,153656,10124682728,53,27,1499277,3,41798,5,7455504,56,1,4,22601,978882,2,13,27,29571507,28249012,2973342924,27,8,2,1,2,2,247,1,2961613212,2959825053,73864810,230094510,230110894,2,1,10124158440,73389,73389,2,2,2,230094510,4,3,64842,18282445,918039,60766,22597,2961613212,1438511,28652562,63
45107.59,8192,2,201486,13276258536,54,27,1848787,3,54854,5,7720956,56,1,4,29628,979057,2,13,27,45273056,28512851,3897843743,27,8,2,1,2,2,247,1,3882656156,3881095016,92399452,301710062,301726446,2,1,13275242728,73389,73389,2,2,2,301710062,4,3,71768,18951470,1040293,68304,29624,3882656156,1780483,44231358,63
50111.69,8192,2,253111,16678136176,54,27,2261737,3,68977,5,7720956,56,1,4,37215,979249,2,13,27,53961319,28513162,4896006418,27,8,2,1,2,2,247,1,4877099420,4875556223,102385950,379022484,379038868,2,1,16676989296,73389,73389,2,2,2,379022484,4,3,78156,19726256,1154086,76756,37211,4877099420,2184981,52805732,63
