timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.93,8192,2,47190,3109101864,53,27,420243,4,12763,5,7455504,56,1,4,6955,15588,2,9,27,7184990,1130022,914257559,27,3,2,1,2,2,253,1,910729628,908967986,9835921,70645022,70661406,2,1,3108380968,73389,73389,2,2,2,70645022,4,3,22694,1533576,170108,9918,6951,910729628,410325,7014991,65
10037.74,8192,2,61550,4055507864,53,27,598213,4,16678,5,7455504,56,1,4,9067,97501,2,9,27,11748782,4654247,1192225605,27,3,2,1,2,2,253,1,1187553692,1185690298,19330475,92146802,92163186,2,1,4054459288,73389,73389,2,2,2,92146802,4,3,24812,4136803,339408,17862,9063,1187684764,580351,11409507,65
15046.18,8192,2,77180,5085410036,53,27,809592,4,20941,5,7455504,56,1,4,11361,193746,2,9,27,16028713,8249990,1494274019,27,3,2,1,2,2,253,1,1488363932,1486717974,29188851,115555159,115571543,2,1,5084426996,73389,73389,2,2,2,115555159,4,3,30174,6612229,552016,45665,11357,1488363932,763927,15475323,65
20050.92,8192,2,119487,7873172352,53,27,1197309,4,32429,5,7455504,56,1,4,17580,196457,2,9,27,25617435,8928299,2312359501,27,3,2,1,2,2,253,1,2303369628,2301653290,41512594,178911904,178928288,2,1,7872123776,73389,73389,2,2,2,178911904,4,3,40343,7603365,678833,55480,17576,2303369628,1141829,24937240,65
25057.86,8192,2,163235,10755902948,53,27,1588752,4,44410,5,7455504,56,1,4,24009,207934,2,9,27,34081782,9482497,3158376081,27,3,2,1,2,2,253,1,3146162588,3144327806,51919919,244427019,244443403,2,1,10754788836,73389,73389,2,2,2,244427019,4,3,48531,8685311,795622,68934,24005,3146162588,1519818,33284385,65
30095.88,8192,2,178119,11736649812,53,27,1763223,4,48471,5,7455504,56,1,4,26195,332847,2,9,27,38780686,13205639,3446216217,27,3,2,1,2,2,253,1,3432817052,3430986075,62242288,266731615,266731615,2,1,11736191060,73389,73389,2,2,2,266731615,4,3,49814,11287689,974692,77832,26192,3432817052,1685391,37803266,65
35101.12,8192,2,222282,14646577848,54,27,2140065,4,60515,5,7720956,56,1,4,32685,340022,2,9,27,46930530,13940434,4299933554,27,3,2,1,2,2,253,1,4283212188,4281668455,72810404,332861130,332877514,2,1,14645889720,73389,73389,2,2,2,332861130,4,3,63709,12508388,1135041,87671,32681,4283212188,2052394,45792990,65
40106.58,8192,2,269996,17790816932,54,27,2541194,4,73582,5,7720956,56,1,4,39696,341164,2,9,27,55579770,13940794,5222439907,27,3,2,1,2,2,253,1,5202157980,5200789895,83033894,404310683,404327067,2,1,17789670052,73389,73389,2,2,2,404310683,4,3,69576,13298288,1246759,97191,39692,5202157980,2444003,54330256,65
45117.18,8192,2,311004,20492917080,54,27,2896259,4,84766,5,7720956,56,1,4,45723,356815,2,9,27,63481068,14604079,6015600911,27,3,2,1,2,2,253,1,5992259996,5990702818,92837877,465722050,465738434,2,1,20491770200,73389,73389,2,2,2,465722050,4,3,79153,14490210,1371423,109562,45719,5992259996,2786697,62106385,65
50132.31,8192,2,321494,21184106048,54,27,3030263,4,87628,5,7720956,56,1,4,47265,494020,2,9,27,67228034,19193092,6218580849,27,3,2,1,2,2,253,1,6194373020,6192721554,103709818,481436848,481453232,2,1,21183221312,73389,73389,2,2,2,481436848,4,3,80234,17275116,1474495,115416,47261,6194373020,2914847,65751106,65
55146.16,8192,2,330102,21751425360,54,27,3144319,4,89970,5,7720956,56,1,4,48530,658008,2,9,27,69772292,23747154,6385115268,27,3,2,1,2,2,253,1,6360179100,6358585782,112957152,494337916,494337916,2,1,21750868304,73389,73389,2,2,2,494337916,4,3,83549,20084592,1593205,122975,48527,6360179100,3021344,68176066,65
60150.89,8192,2,365962,24114288016,54,27,3471241,4,99700,5,7720956,56,1,4,53799,705182,2,9,27,77394810,25536002,7078449452,27,3,2,1,2,2,253,1,7050797468,7049285826,124569227,548039340,548039340,2,1,24113010064,73389,73389,2,2,2,548022956,4,3,92733,21672620,1731250,131588,53795,7050797468,3339653,75660726,65
